Report_No,Reported_Date,Reported_Time,From_Date,From_Time,To_Date,To_Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag,Location,Neighborhood Census,Council Districts,County Boundary,Zip Codes
170097711,11/17/2017,10:00,11/16/2017,23:30,,,801,13B,Non Aggravated Assau,533,11900  WORNALL RD,KANSAS CITY,64145,PJ7253,SPD,U,1,SUS,B,F,20,N,"11900 WORNALL RD
KANSAS CITY 64145
(38.912415, -94.593582)",229,1,7,162
170007289,01/29/2017,18:46,01/29/2017,18:46,,,802,13B,Non Agg Assault Dome,242,8100  OLIVE ST,KANSAS CITY,64132,PJ5978,MPD,Y,2,VIC,B,F,29,N,"8100 OLIVE ST
KANSAS CITY 64132
(38.980032, -94.560128)",205,2,7,151
170000337,01/02/2017,13:15,01/01/2017,01:17,,,401,13A,Aggravated Assault (,234,W BANNISTER RD and WORNALL RD,KANSAS CITY,64114,PJ6412,MPD,N,1,SUS,U,U,,Y,"W BANNISTER RD
KANSAS CITY 64114",,,,
170051122,06/06/2017,21:38,06/06/2017,21:38,06/06/2017,21:45,401,13A,Aggravated Assault (,341,2100  WHEELING AV,KANSAS CITY,64126,PJ1791,EPD,U,1,VIC,B,M,33,Y,"2100 WHEELING AV
KANSAS CITY 64126
(39.085225, -94.511629)",6,3,7,94
170013315,02/22/2017,14:16,02/14/2017,15:00,,,201,11A,Rape,332,E 33 ST and MONROE AV,KANSAS CITY,64130,PJ2669,EPD,N,1,SUS,B,M,,N,"33 ST and MONROE AV
KANSAS CITY 64130",,,,
170105535,12/18/2017,04:10,12/18/2017,04:10,,,801,13B,Non Aggravated Assau,113,1300  CHERRY ST,KANSAS CITY,64106,PJ1191,CPD,N,1,ARR,B,M,24,N,"1300 CHERRY ST
KANSAS CITY 64106
(39.097701, -94.576314)",5,4,7,75
170086046,10/04/2017,18:41,10/04/2017,18:41,,,802,13B,Non Agg Assault Dome,313,3200  E 8 ST,KANSAS CITY,64105,PJ0816,EPD,U,1,SUS,B,F,47,N,"3200 E 8 ST
KANSAS CITY 64105
(39.103215, -94.543454)",215,3,7,70
170101683,12/03/2017,13:08,12/03/2017,13:08,,,802,13B,Non Agg Assault Dome,232,1400  E 65 ST,KANSAS CITY,64130,PJ4996,MPD,Y,1,SUS,B,M,38,N,"1400 E 65 ST
KANSAS CITY 64130",,,,
170074488,08/25/2017,19:45,08/25/2017,19:30,08/25/2017,19:45,403,13A,Agg Assault - Domest,242,2500  E 77 TE,KANSAS CITY,64130,PJ5789,MPD,Y,1,VIC,B,F,50,N,"2500 E 77
TE KANSAS CITY 64130
(38.984779, -94.558761)",154,2,7,151
170012202,02/18/2017,00:24,02/18/2017,00:24,,,801,13B,Non Aggravated Assau,133,500  WESTPORT RD,KANSAS CITY,64111,PJ3218,CPD,N,1,ARR,B,M,23,N,"500 WESTPORT RD
KANSAS CITY 64111
(39.052779, -94.591622)",42,4,7,50
170059581,07/06/2017,19:01,07/05/2017,20:15,07/05/2017,20:30,802,13B,Non Agg Assault Dome,422,8500  N GRANBY AV,KANSAS CITY,64154,PP0324,NPD,Y,1,VIC,W,F,59,N,"8500 N GRANBY AV
KANSAS CITY 64154
(39.250497, -94.627981)",14,5,3,81
170099158,11/22/2017,19:30,11/22/2017,19:30,,,801,13B,Non Aggravated Assau,542,9200  RICHMOND DR,KANSAS CITY,64134,PJ6436,SPD,U,1,ARR,B,F,25,N,"9200 RICHMOND DR
KANSAS CITY 64134",,,,
170008004,02/01/2017,12:57,01/31/2017,17:00,,,403,13A,Agg Assault - Domest,314,E 7 ST and NORTON AV,KANSAS CITY,64127,PJ0731,EPD,U,1,SUS,B,M,54,N,"7 ST and NORTON AV
KANSAS CITY 64127",,,,
170094906,11/06/2017,22:23,11/06/2017,22:23,,,401,13A,Aggravated Assault (,334,3800  E 46 ST,KANSAS CITY,64130,PJ3798,EPD,U,3,VIC,B,F,,Y,"3800 E 46 ST
KANSAS CITY 64130
(39.042293, -94.540163)",230,3,7,157
170014590,02/27/2017,23:52,02/27/2017,19:30,02/27/2017,23:59,801,13B,Non Aggravated Assau,222,5200  EUCLID AV,KANSAS CITY,64110,PJ4201,MPD,N,1,SUS,B,M,35,N,"5200 EUCLID AV
KANSAS CITY 64110
(39.032085, -94.561829)",58,2,7,157
170025225,04/09/2017,14:10,04/09/2017,14:10,,,403,13A,Agg Assault - Domest,531,9700  MARION PARK DR,KANSAS CITY,64137,PJ6588,SPD,U,1,VIC,B,F,22,N,"9700 MARION PARK DR
KANSAS CITY 64137
(38.950149, -94.536077)",178,2,7,149
170053251,06/14/2017,13:05,06/14/2017,08:45,,,1750,11D,Sex Off Fondle - mol,112,1300  CHERRY ST,KANSAS CITY,64106,PJ1191,CPD,U,1,VIC,B,F,40,N,"1300 CHERRY ST
KANSAS CITY 64106
(39.097701, -94.576314)",5,4,7,75
170022645,03/30/2017,14:33,03/30/2017,14:25,,,802,13B,Non Agg Assault Dome,311,100  N MONROE AV,KANSAS CITY,64123,PJ0282,EPD,Y,1,SUS,B,M,29,N,"100 N MONROE AV
KANSAS CITY 64123
(39.113087, -94.537318)",202,4,7,76
170066659,07/28/2017,19:05,07/28/2017,19:00,,,802,13B,Non Agg Assault Dome,631,3800  N WAYNE AV,KANSAS CITY,64118,PC1374,SCP,Y,1,VIC,W,F,43,N,"3800 N WAYNE AV
KANSAS CITY 64118",,,,
170051706,06/08/2017,22:10,06/08/2017,22:10,,,801,13B,Non Aggravated Assau,641,9800  NE BARRY RD,KANSAS CITY,64156,PC0387,SCP,U,1,ARR,W,F,31,N,"9800 NE BARRY RD
KANSAS CITY 64156",,,,
170058501,07/03/2017,01:17,07/03/2017,01:17,,,802,13B,Non Agg Assault Dome,322,2000  BRIGHTON AV,KANSAS CITY,64127,PJ1795,EPD,U,1,VIC,B,F,48,N,"2000 BRIGHTON AV
KANSAS CITY 64127
(39.08592, -94.524413)",17,3,7,95
170081910,09/20/2017,04:07,09/20/2017,04:00,,,802,13B,Non Agg Assault Dome,334,4300  TOWERS RD,KANSAS CITY,64128,PJ3432,EPD,Y,1,VIC,B,F,30,N,"4300 TOWERS RD
KANSAS CITY 64128
(39.050517, -94.533949)",40,3,7,157
170051294,06/07/2017,14:19,06/07/2017,14:19,,,401,13A,Aggravated Assault (,542,E BANNISTER RD and BLUE RIDGE BL,KANSAS CITY,64134,PJ6481,SPD,U,1,VIC,W,M,21,Y,"E BANNISTER RD
BL KANSAS CITY 64134",,,,
170071840,08/16/2017,17:20,08/16/2017,17:20,,,401,13A,Aggravated Assault (,242,7100  SOUTH BENTON AV,KANSAS CITY,64130,PJ5442,MPD,U,2,VIC,B,F,34,Y,"7100 SOUTH BENTON AV
KANSAS CITY 64130",,,,
170017167,03/09/2017,19:03,03/09/2017,18:30,03/09/2017,19:03,802,13B,Non Agg Assault Dome,241,6400  CHESTNUT AV,KANSAS CITY,64131,PJ5030,MPD,U,1,VIC,B,M,28,N,"6400 CHESTNUT AV
KANSAS CITY 64131
(39.01061, -94.553926)",168,2,7,151
170010638,02/12/2017,03:06,02/12/2017,03:06,,,802,13B,Non Agg Assault Dome,999,600  ARMOUR RD,N KANSAS CITY,64109,PCX043,OSPD,Y,1,VIC,W,F,30,N,"600 ARMOUR RD N
KANSAS CITY 64109
(39.142682, -94.573299)",,,4,167
170061823,07/14/2017,11:51,07/14/2017,11:51,,,802,13B,Non Agg Assault Dome,341,2000  WHEELING AV,KANSAS CITY,64127,PJ1791,EPD,Y,1,SUS,B,M,24,N,"2000 WHEELING AV
KANSAS CITY 64127
(39.086905, -94.511046)",6,3,7,94
170103647,12/11/2017,01:23,12/11/2017,01:23,,,401,13A,Aggravated Assault (,315,N BELLAIRE AV and SAIDA AV,KANSAS CITY,99999,PJ0167,EPD,U,1,SUS,B,M,39,N,"N BELLAIRE AV
KANSAS CITY 99999",,,,
170083830,09/26/2017,17:46,09/26/2017,17:40,09/26/2017,17:46,801,13B,Non Aggravated Assau,333,5200  E 12 ST,KANSAS CITY,64128,PJ1143,EPD,U,1,SUS,B,F,26,N,"5200 E 12 ST
KANSAS CITY 64128
(39.097823, -94.522036)",140,3,7,95
170048153,05/26/2017,16:00,05/26/2017,15:50,,,801,13B,Non Aggravated Assau,134,4400  WORNALL RD,KANSAS CITY,64111,PJ3485,CPD,U,1,VIC,W,M,32,N,"4400 WORNALL RD
KANSAS CITY 64111
(39.046134, -94.59015)",44,4,7,50
170089657,10/18/2017,09:00,10/18/2017,09:00,,,403,13A,Agg Assault - Domest,311,2500  ROCHESTER AV,KANSAS CITY,64120,PJ0103,EPD,U,2,SUS,W,F,33,N,"2500 ROCHESTER AV
KANSAS CITY 64120",,,,
170021557,03/27/2017,00:50,03/27/2017,00:50,,,801,13B,Non Aggravated Assau,532,5500  E BANNISTER RD,KANSAS CITY,64131,PJ6529,SPD,N,1,SUS,W,M,48,N,"5500 E BANNISTER RD
KANSAS CITY 64131",,,,
170073934,08/23/2017,23:51,08/23/2017,23:45,,,401,13A,Aggravated Assault (,112,500  E 10 ST,KANSAS CITY,64106,PJ0882,CPD,U,2,SUS,B,M,,N,"500 E 10 ST
KANSAS CITY 64106",,,,
170070871,08/13/2017,11:13,08/13/2017,11:13,,,403,13A,Agg Assault - Domest,543,11600  WINCHESTER AV,KANSAS CITY,64134,PJ7247,SPD,Y,2,VIC,B,M,45,N,"11600 WINCHESTER AV
KANSAS CITY 64134
(38.91309, -94.510555)",151,1,7,143
170062395,07/16/2017,18:30,07/16/2017,18:30,,,802,13B,Non Agg Assault Dome,534,11300  COLORADO AV,KANSAS CITY,64134,PJ7081,SPD,U,1,SUS,W,M,62,N,"11300 COLORADO AV
KANSAS CITY 64134
(38.919644, -94.529954)",34,1,7,149
170079705,09/12/2017,15:16,09/12/2017,15:10,,,801,13B,Non Aggravated Assau,642,500  NE BARRY RD,KANSAS CITY,64118,PC0340,SCP,U,2,VIC,,,,N,"500 NE BARRY RD
KANSAS CITY 64118",,,,
170019954,03/20/2017,19:36,03/20/2017,15:00,03/20/2017,18:00,802,13B,Non Agg Assault Dome,223,5500  JAUDON AV,KANSAS CITY,64130,PJ4498,MPD,Y,1,SUS,B,M,30,N,"5500 JAUDON AV
KANSAS CITY 64130
(39.026312, -94.550036)",175,2,7,157
170099083,11/22/2017,14:21,11/22/2017,14:20,,,802,13B,Non Agg Assault Dome,322,2200  BRIGHTON AV,KANSAS CITY,64127,PJ1885,EPD,Y,2,VIC,W,M,65,N,"2200 BRIGHTON AV
KANSAS CITY 64127
(39.085257, -94.524423)",17,3,7,95
170023260,04/02/2017,00:14,04/02/2017,00:14,,,802,13B,Non Agg Assault Dome,343,3500  ELMWOOD AV,KANSAS CITY,64127,PJ3019,EPD,Y,1,VIC,B,M,29,N,"3500 ELMWOOD AV
KANSAS CITY 64127",,,,
170050796,06/05/2017,19:34,06/05/2017,19:34,,,802,13B,Non Agg Assault Dome,531,9500  CHARLOTTE ST,KANSAS CITY,64131,PJ6477,SPD,U,1,SUS,B,M,33,N,"9500 CHARLOTTE ST
KANSAS CITY 64131
(38.955258, -94.580703)",212,2,7,163
170072023,08/17/2017,12:55,08/17/2017,12:55,,,201,11A,Rape,,8500  E 350 HWY,KANSAS CITY,64133,,,U,2,SUS,B,M,20,N,"8500 E 350 HWY
KANSAS CITY 64133",,,,
170104438,12/13/2017,16:48,12/13/2017,14:54,,,210,11B,Forcible Sodomy,312,1300  N CORRINGTON AV,KANSAS CITY,64120,PJ0021,EPD,Y,1,VIC,W,F,54,N,"1300 N CORRINGTON AV
KANSAS CITY 64120
(39.131246, -94.496368)",53,4,7,144
170098543,11/20/2017,14:52,11/20/2017,14:52,,,403,13A,Agg Assault - Domest,123,3000  TROOST AV,KANSAS CITY,64106,PJ2462,CPD,U,1,VIC,B,F,22,N,"3000 TROOST AV
KANSAS CITY 64106",,,,
170075849,08/30/2017,16:00,08/30/2017,15:40,,,802,13B,Non Agg Assault Dome,344,5900  E 40 TE,KANSAS CITY,64129,PJ3374,EPD,Y,3,VIC,B,F,,N,"5900 E 40
TE KANSAS CITY 64129
(39.06807, -94.514502)",211,3,7,155
170091309,10/24/2017,12:45,10/24/2017,12:45,,,831,13C,Intimidation,533,12400  WORNALL RD,KANSAS CITY,64145,PJ7332,SPD,N,1,VIC,W,M,,N,"12400 WORNALL RD
KANSAS CITY 64145
(38.901633, -94.59442)",95,1,7,129
170079437,09/11/2017,18:00,09/11/2017,18:00,,,801,13B,Non Aggravated Assau,132,E ARMOUR BL and GILLHAM RD,KANSAS CITY,64109,PJ2757,CPD,N,1,ARR,B,M,47,N,"E ARMOUR BL
KANSAS CITY 64109",,,,
170108531,12/30/2017,18:05,12/30/2017,17:50,,,831,13C,Intimidation,532,9900  HILLCREST RD,KANSAS CITY,64134,PJ6671,SPD,U,1,VIC,W,M,28,N,"9900 HILLCREST RD
KANSAS CITY 64134
(38.945753, -94.522224)",108,2,7,149
170073589,08/22/2017,21:46,08/22/2017,21:45,,,802,13B,Non Agg Assault Dome,341,1300  EWING AV,KANSAS CITY,64127,PJ1358,EPD,Y,1,SUS,W,F,23,N,"1300 EWING AV
KANSAS CITY 64127
(39.095392, -94.503447)",83,3,7,94
170050476,06/04/2017,13:14,06/04/2017,13:00,,,801,13B,Non Aggravated Assau,341,6200  E 17 ST,KANSAS CITY,64126,PJ1569,EPD,U,1,VIC,W,F,57,N,"6200 E 17 ST
KANSAS CITY 64126
(39.090225, -94.510135)",6,3,7,94
170062312,07/16/2017,11:16,07/16/2017,11:10,,,401,13A,Aggravated Assault (,545,11100  HERRICK AV,KANSAS CITY,64138,PJ7088,SPD,U,1,SUS,B,F,43,N,"11100 HERRICK AV
KANSAS CITY 64138
(38.922425, -94.496096)",200,1,7,143
170084523,09/29/2017,11:29,09/29/2017,11:29,,,401,13A,Aggravated Assault (,142,E 38 ST and HIGHLAND AV,KANSAS CITY,64110,PJ3016,CPD,U,1,VIC,U,U,,Y,"38 ST and HIGHLAND AV
KANSAS CITY 64110",,,,
170053435,06/14/2017,23:09,06/14/2017,23:09,,,401,13A,Aggravated Assault (,222,E 50 ST and GARFIELD AV,KANSAS CITY,64132,PJ3965,MPD,N,2,SUS,B,M,20,Y,"50 ST and GARFIELD AV
KANSAS CITY 64132",,,,
170030797,04/29/2017,21:23,04/29/2017,21:23,,,801,13B,Non Aggravated Assau,232,6600  TROOST AV,KANSAS CITY,64131,PJ5110,MPD,U,1,VIC,B,M,54,N,"6600 TROOST AV
KANSAS CITY 64131
(39.007795, -94.574846)",96,2,7,163
170031092,05/01/2017,09:15,05/01/2017,09:15,,,210,11B,Forcible Sodomy,242,7500  BROOKLYN AV,KANSAS CITY,64133,PJ5703,MPD,U,1,SUS,B,M,,N,"7500 BROOKLYN AV
KANSAS CITY 64133
(38.990962, -94.564121)",154,2,7,151
170084834,09/30/2017,12:44,09/29/2017,16:00,,,401,13A,Aggravated Assault (,311,3100  GARDNER AV,KANSAS CITY,64120,PJ0066,EPD,U,1,VIC,W,M,,N,"3100 GARDNER AV
KANSAS CITY 64120
(39.127766, -94.544485)",176,4,7,144
170086673,10/06/2017,22:14,10/06/2017,22:14,,,401,13A,Aggravated Assault (,314,3800  INDEPENDENCE AV,KANSAS CITY,64124,PJ0694,EPD,U,2,VIC,W,F,53,Y,"3800 INDEPENDENCE AV
KANSAS CITY 64124
(39.105844, -94.537338)",202,4,7,70
170076285,08/31/2017,23:48,08/31/2017,23:48,,,802,13B,Non Agg Assault Dome,333,4000  BALES AV,KANSAS CITY,64130,PJ3290,EPD,Y,1,VIC,B,F,62,N,"4000 BALES AV
KANSAS CITY 64130
(39.053142, -94.543343)",68,3,7,157
170065200,07/23/2017,21:14,07/23/2017,21:14,,,801,13B,Non Aggravated Assau,131,500  NICHOLS RD,KANSAS CITY,64112,PJ3736,CPD,U,2,SUS,B,F,20,N,"500 NICHOLS RD
KANSAS CITY 64112
(39.041319, -94.593854)",103,4,7,44
170002193,01/09/2017,18:32,01/09/2017,18:32,,,802,13B,Non Agg Assault Dome,232,1400  E 78 ST,KANSAS CITY,99999,PJ5813,MPD,U,2,VIC,W,M,22,N,"1400 E 78 ST
KANSAS CITY 99999
(38.985114, -94.571183)",98,2,7,163
170066069,07/26/2017,19:00,07/26/2017,19:00,,,403,13A,Agg Assault - Domest,333,E 39 ST and ASKEW AV,KANSAS CITY,64129,PJ3122,EPD,U,2,VIC,B,M,46,N,"39 ST and ASKEW AV
KANSAS CITY 64129",,,,
170101588,12/03/2017,02:47,12/03/2017,02:46,,,801,13B,Non Aggravated Assau,314,700  VAN BRUNT BL,KANSAS CITY,64124,PJ0854,EPD,N,1,VIC,W,F,20,N,"700 VAN
BRUNT BL KANSAS CITY 64124",,,,
170106254,12/20/2017,13:19,12/20/2017,13:17,,,401,13A,Aggravated Assault (,144,4100  OLIVE ST,KANSAS CITY,64109,PJ3347,CPD,U,3,SUS,B,M,,N,"4100 OLIVE ST
KANSAS CITY 64109",,,,
170075313,08/28/2017,20:43,08/28/2017,20:43,08/28/2017,20:43,802,13B,Non Agg Assault Dome,314,700  CLEVELAND AV,KANSAS CITY,64124,PJ0796,EPD,Y,1,SUS,W,M,35,N,"700 CLEVELAND AV
KANSAS CITY 64124
(39.104029, -94.537317)",215,3,7,70
170043623,05/10/2017,10:03,05/10/2017,10:00,05/10/2017,11:55,802,13B,Non Agg Assault Dome,243,E GREGORY BL and OLDHAM RD,KANSAS CITY,64130,PJ5603,MPD,U,1,VIC,B,F,28,N,"E GREGORY BL
KANSAS CITY 64130",,,,
170079373,09/11/2017,14:58,09/11/2017,14:58,,,403,13A,Agg Assault - Domest,321,2400  LISTER AV,KANSAS CITY,64127,PJ2101,EPD,Y,1,SUS,W,M,42,N,"2400 LISTER AV
KANSAS CITY 64127
(39.081836, -94.527546)",107,3,7,95
170081155,09/17/2017,17:40,09/17/2017,17:30,,,802,13B,Non Agg Assault Dome,332,3400  NORTON AV,KANSAS CITY,64128,PJ2784,EPD,Y,1,VIC,B,M,48,N,"3400 NORTON AV
KANSAS CITY 64128
(39.063807, -94.535878)",133,3,7,36
170030218,04/27/2017,13:56,04/27/2017,13:56,,,802,13B,Non Agg Assault Dome,123,1300  WABASH AV,KANSAS CITY,64127,PJ1227,CPD,Y,1,ARR,B,M,36,N,"1300 WABASH AV
KANSAS CITY 64127
(39.097561, -94.552601)",109,3,7,95
170047234,05/23/2017,11:15,05/23/2017,11:15,,,402,13A,Agg Assault - Drive-,334,4400  AGNES AV,KANSAS CITY,64132,PJ3597,EPD,U,2,VIC,B,M,18,Y,"4400 AGNES AV
KANSAS CITY 64132",,,,
170081868,09/19/2017,21:53,09/19/2017,21:40,,,802,13B,Non Agg Assault Dome,424,100  NE 109 TE,KANSAS CITY,64155,PC0138,NPD,Y,1,VIC,B,F,25,N,"100 NE 109
TE KANSAS CITY 64155",,,,
170075976,08/31/2017,01:28,08/31/2017,01:20,,,802,13B,Non Agg Assault Dome,114,E 10 ST and LOCUST ST,KANSAS CITY,64106,PJ0878,CPD,Y,1,VIC,B,F,22,N,"10 ST and LOCUST ST
KANSAS CITY 64106",,,,
170021923,03/28/2017,07:53,03/28/2017,07:43,,,801,13B,Non Aggravated Assau,636,3900  N KIMBALL DR,KANSAS CITY,64161,PC1382,SCP,U,1,VIC,B,M,35,N,"3900 N KIMBALL DR
KANSAS CITY 64161
(39.162802, -94.440027)",138,6,4,89
170108391,12/30/2017,01:47,12/30/2017,01:30,,,802,13B,Non Agg Assault Dome,111,400  W 8 ST,KANSAS CITY,64105,PJ0702,CPD,Y,1,SUS,W,M,51,N,"400 W 8 ST
KANSAS CITY 64105
(39.104654, -94.588213)",185,4,7,72
170027145,04/16/2017,00:17,04/16/2017,00:17,,,802,13B,Non Agg Assault Dome,234,8700  CHESTNUT CIR,KANSAS CITY,64130,PJ6160,MPD,Y,2,VIC,B,F,27,N,"8700 CHESTNUT CIR
KANSAS CITY 64130
(38.969589, -94.58408)",201,1,7,163
170078252,09/07/2017,10:51,09/07/2017,08:30,,,802,13B,Non Agg Assault Dome,222,5600  HIGHLAND AV,KANSAS CITY,64112,PJ4499,MPD,Y,1,VIC,B,M,19,N,"5600 HIGHLAND AV
KANSAS CITY 64112
(39.024967, -94.565774)",58,2,7,165
170068574,08/04/2017,18:24,08/04/2017,18:24,,,831,13C,Intimidation,242,7100  PROSPECT AV,KANSAS CITY,64130,PJ5467,MPD,U,1,VIC,W,F,43,N,"7100 PROSPECT AV
KANSAS CITY 64130",,,,
170063335,07/19/2017,21:49,07/19/2017,21:49,,,802,13B,Non Agg Assault Dome,222,5100  EUCLID AV,KANSAS CITY,64130,PJ4125,MPD,Y,1,SUS,B,M,36,N,"5100 EUCLID AV
KANSAS CITY 64130
(39.03387, -94.561741)",58,2,7,157
170061065,07/11/2017,22:57,07/11/2017,22:50,,,401,13A,Aggravated Assault (,114,I 35 HW and I 70 HW,KANSAS CITY,64109,PJ0600,CPD,N,2,VIC,W,M,23,Y,"70 HW
KANSAS CITY 64109",,,,
170020256,03/21/2017,23:38,03/21/2017,23:15,,,401,13A,Aggravated Assault (,133,100  E 40 ST,KANSAS CITY,64111,PJ3141,CPD,U,3,SUS,W,M,,N,"100 E 40 ST
KANSAS CITY 64111
(39.054132, -94.585147)",216,4,7,50
170027544,04/17/2017,13:39,04/14/2017,16:30,04/14/2017,22:30,210,11B,Forcible Sodomy,543,11800  BLUE RIDGE BL,KANSAS CITY,64138,PJ7293,SPD,N,1,SUS,B,M,,N,"11800 BLUE RIDGE
BL KANSAS CITY 64138
(38.975221, -94.444086)",,,7,98
170049804,06/02/2017,00:31,06/02/2017,00:31,,,801,13B,Non Aggravated Assau,115,E 12 ST and MCGEE ST,KANSAS CITY,64106,PJ1022,CPD,N,1,VIC,W,M,33,N,"12 ST and MCGEE ST
KANSAS CITY 64106",,,,
170057436,06/28/2017,19:40,05/01/2007,00:01,01/01/2014,,201,11A,Rape,412,6700  NW EVELYN ST,KANSAS CITY,64151,PP0615,NPD,Y,1,SUS,W,M,46,N,"6700 NW EVELYN ST
KANSAS CITY 64151
(39.216259, -94.603641)",153,5,3,66
170001585,01/07/2017,03:12,01/07/2017,03:12,,,802,13B,Non Agg Assault Dome,314,500  CYPRESS AV,KANSAS CITY,64124,PJ0610,EPD,U,1,SUS,W,M,28,N,"500 CYPRESS AV
KANSAS CITY 64124
(39.107221, -94.529454)",192,4,7,70
170078801,09/09/2017,13:34,09/09/2017,13:34,,,801,13B,Non Aggravated Assau,115,1000  E 24 ST,KANSAS CITY,64109,PJ1883,CPD,U,1,VIC,W,M,60,N,"1000 E 24 ST
KANSAS CITY 64109
(39.083729, -94.571998)",11,3,7,92
170027349,04/16/2017,20:17,04/16/2017,20:17,,,401,13A,Aggravated Assault (,224,5900  PASEO,KANSAS CITY,64130,PJ4732,MPD,U,2,VIC,B,M,,Y,"5900 PASEO
KANSAS CITY 64130
(39.019685, -94.570088)",1,2,7,165
170059506,07/06/2017,14:25,06/10/2017,15:30,06/11/2017,17:00,1750,11D,Sex Off Fondle - mol,635,4000  N BELMONT AV,KANSAS CITY,64117,PC1230,SCP,U,1,VIC,B,F,,N,"4000 N BELMONT AV
KANSAS CITY 64117
(39.16612, -94.508012)",9,6,4,166
170044117,05/12/2017,07:35,05/12/2017,07:15,,,802,13B,Non Agg Assault Dome,242,8000  BROOKLYN AV,KANSAS CITY,64132,PJ5893,MPD,U,1,SUS,B,M,29,N,"8000 BROOKLYN AV
KANSAS CITY 64132
(38.981802, -94.562353)",205,2,7,151
170060620,07/10/2017,13:48,07/10/2017,09:30,,,201,11A,Rape,312,1000  OAKLEY AV,KANSAS CITY,99999,PJ1079,EPD,U,1,VIC,W,F,,N,"1000 OAKLEY AV
KANSAS CITY 99999
(39.099857, -94.516757)",218,4,7,95
170025156,04/09/2017,01:43,04/09/2017,01:43,,,401,13A,Aggravated Assault (,545,10600  BLUE RIDGE BL,KANSAS CITY,64134,PJ6876,SPD,U,1,SUS,B,M,,Y,"10600 BLUE RIDGE
BL KANSAS CITY 64134
(38.932336, -94.507892)",166,1,7,143
170049029,05/30/2017,12:45,05/22/2017,06:00,,,831,13C,Intimidation,633,5400  N ANTIOCH RD,KANSAS CITY,64119,PC0749,SCP,N,1,VIC,W,F,24,N,"5400 N ANTIOCH RD
KANSAS CITY 64119",,,,
170061825,07/14/2017,11:41,07/14/2017,11:41,,,401,13A,Aggravated Assault (,311,3300  WINDSOR AV,KANSAS CITY,64123,PJ0277,EPD,U,1,VIC,W,M,26,N,"3300 WINDSOR AV
KANSAS CITY 64123
(39.114267, -94.541879)",202,4,7,76
170087411,10/09/2017,22:03,10/09/2017,22:03,,,802,13B,Non Agg Assault Dome,544,8800  KENTUCKY AV,KANSAS CITY,64138,PJ6317,SPD,Y,1,SUS,B,M,33,N,"8800 KENTUCKY AV
KANSAS CITY 64138
(38.963911, -94.482383)",239,2,7,98
170026292,04/13/2017,08:09,04/13/2017,08:09,,,401,13A,Aggravated Assault (,333,E 38 ST and COLLEGE AV,KANSAS CITY,64127,PJ3036,EPD,N,2,VIC,B,M,,Y,"38 ST and COLLEGE AV
KANSAS CITY 64127",,,,
170084911,09/30/2017,19:41,09/30/2017,19:41,,,802,13B,Non Agg Assault Dome,134,EMANUEL CLEAVER II BL and TROOST AV,KANSAS CITY,64110,PJ3708,CPD,U,1,SUS,W,M,66,N,"EMANUEL CLEAVER II BL
KANSAS CITY 64110",,,,
170063672,07/21/2017,01:53,07/21/2017,01:50,,,403,13A,Agg Assault - Domest,334,4300  BELLEFONTAINE AV,KANSAS CITY,64128,PJ3520,EPD,U,1,ARR,B,F,28,N,"4300 BELLEFONTAINE AV
KANSAS CITY 64128",,,,
170098624,11/20/2017,19:03,11/20/2017,19:03,,,802,13B,Non Agg Assault Dome,133,BROADWAY and WESTPORT RD,KANSAS CITY,64111,PJ3229,CPD,U,2,VIC,,,,N,"BROADWAY
KANSAS CITY 64111",,,,
170101562,12/02/2017,23:28,12/02/2017,23:28,,,802,13B,Non Agg Assault Dome,343,4300  E LINWOOD BL,KANSAS CITY,64127,PJ2684,EPD,Y,2,SUS,B,M,,N,"4300 E LINWOOD
BL KANSAS CITY 64127
(39.067408, -94.532855)",208,3,7,36
170073237,08/21/2017,17:51,08/21/2017,17:51,,,802,13B,Non Agg Assault Dome,311,3700  GARNER AV,KANSAS CITY,64123,PJ0479,EPD,Y,2,SUS,W,M,20,N,"3700 GARNER AV
KANSAS CITY 64123
(39.108579, -94.537535)",202,4,7,70
170057203,06/27/2017,14:03,06/26/2017,00:30,,,401,13A,Aggravated Assault (,344,4500  COLONIAL TE,KANSAS CITY,64129,PJ3840,EPD,U,1,SUS,U,U,,Y,"4500 COLONIAL
TE KANSAS CITY 64129",,,,
170051174,06/07/2017,07:00,06/07/2017,07:00,,,401,13A,Aggravated Assault (,124,700  VIRGINIA AV,KANSAS CITY,64106,PJ0751,CPD,U,2,VIC,,,,N,"700 VIRGINIA AV
KANSAS CITY 64106
(39.105356, -94.565955)",183,3,7,75
170059100,07/05/2017,06:12,07/04/2017,08:00,,,802,13B,Non Agg Assault Dome,316,300  WHEELING AV,KANSAS CITY,64123,PJ0460,EPD,Y,1,VIC,W,F,25,N,"300 WHEELING AV
KANSAS CITY 64123
(39.110363, -94.510696)",192,4,7,76
170019308,03/18/2017,10:08,03/17/2017,02:00,03/18/2017,08:30,401,13A,Aggravated Assault (,333,4000  MONROE AV,KANSAS CITY,64130,PJ3293,EPD,U,1,SUS,U,U,,Y,"4000 MONROE AV
KANSAS CITY 64130
(39.053205, -94.541026)",68,3,7,157
