Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
150031869,05/11/2015 12:00:00 AM,10:00,05/10/2015 12:00:00 AM,19:30,05/11/2015 12:00:00 AM,8:00,702,240,Auto Theft,632,2600  NE 42 ST,KANSAS CITY,64117,PC1221,SCP,U,1,SUS,U,U,,N,"2600 NE 42 ST
KANSAS CITY 64117
(39.1698, -94.549)",7,6,4,166
150086342,11/30/2015 12:00:00 AM,17:13,11/29/2015 12:00:00 AM,0:30,11/29/2015 12:00:00 AM,18:00,702,240,Auto Theft,543,7300  E 109 ST,KANSAS CITY,64134,PJ6966,SPD,U,1,SUS,U,U,,N,"7300 E 109 ST
KANSAS CITY 64134
(38.9255, -94.5058)",190,1,7,143
150093339,12/28/2015 12:00:00 AM,17:04,12/28/2015 12:00:00 AM,16:55,12/28/2015 12:00:00 AM,17:04,702,240,Auto Theft,532,10000  WHEELING AV,KANSAS CITY,64134,PJ6684,SPD,U,1,SUS,B,M,18,N,"10000 WHEELING AV
KANSAS CITY 64134
(38.9436, -94.5185)",108,2,7,143
150072664,10/09/2015 12:00:00 AM,15:20,10/08/2015 12:00:00 AM,19:30,10/09/2015 12:00:00 AM,5:40,702,240,Auto Theft,142,3800  OLIVE ST,KANSAS CITY,64109,PJ3089,CPD,U,1,SUS,U,U,,N,"3800 OLIVE ST
KANSAS CITY 64109
(39.0573, -94.556)",12,3,7,19
150051262,07/23/2015 12:00:00 AM,11:32,07/22/2015 12:00:00 AM,15:45,07/22/2015 12:00:00 AM,15:55,702,240,Auto Theft,132,3500  WYANDOTTE ST,KANSAS CITY,64111,PJ2824,CPD,U,1,SUS,U,U,,N,"3500 WYANDOTTE ST
KANSAS CITY 64111
(39.0638, -94.5881)",32,4,7,50
150031657,05/10/2015 12:00:00 AM,9:41,05/10/2015 12:00:00 AM,1:00,05/10/2015 12:00:00 AM,9:30,702,240,Auto Theft,345,10500  E 42 ST,KANSAS CITY,64133,PJ3584,EPD,N,1,SUS,U,U,,N,"10500 E 42 ST
KANSAS CITY 64133
(39.047, -94.4565)",173,3,7,37
150033294,05/16/2015 12:00:00 AM,19:16,05/16/2015 12:00:00 AM,5:00,05/16/2015 12:00:00 AM,13:00,702,240,Auto Theft,111,400  DELAWARE ST,KANSAS CITY,64105,PJ0493,CPD,U,1,SUS,U,U,,N,"400 DELAWARE ST
KANSAS CITY 64105
(39.1088, -94.5849)",71,4,7,72
150009401,02/08/2015 12:00:00 AM,11:29,02/07/2015 12:00:00 AM,19:00,02/08/2015 12:00:00 AM,11:00,702,240,Auto Theft,122,2300  E 9 ST ,KANSAS CITY,64124,PJ0846,CPD,U,1,SUS,U,U,,N,"2300 E 9 ST
KANSAS CITY 64124
(39.1031, -94.5541)",109,3,7,70
150065364,09/13/2015 12:00:00 AM,11:02,09/12/2015 12:00:00 AM,20:00,09/13/2015 12:00:00 AM,10:30,702,240,Auto Theft,231,W 74 ST and WORNALL RD,KANSAS CITY,64114,PJ5509,MPD,U,1,SUS,U,U,,N,"74 ST and WORNALL RD
KANSAS CITY 64114
(38.9454, -94.5976)",210,1,7,162
150088249,12/07/2015 12:00:00 AM,19:52,12/02/2015 12:00:00 AM,23:30,12/03/2015 12:00:00 AM,2:30,702,240,Auto Theft,322,2200  BRIGHTON AV,KANSAS CITY,64127,PJ1885,EPD,U,1,VIC,W,F,56,N,"2200 BRIGHTON AV
KANSAS CITY 64127
(39.0852, -94.5244)",17,3,7,95
150079520,11/04/2015 12:00:00 AM,5:47,11/03/2015 12:00:00 AM,10:00,11/03/2015 12:00:00 AM,19:00,702,240,Auto Theft,114,1900  WEST PENNWAY TE,KANSAS CITY,64108,PJ1630,CPD,U,1,VIC,B,M,23,N,"1900 WEST PENNWAY
TE KANSAS CITY 64108
(39.0905, -94.5965)",149,4,7,92
150003303,01/15/2015 12:00:00 AM,9:51,01/15/2015 12:00:00 AM,5:10,01/15/2015 12:00:00 AM,5:30,702,240,Auto Theft,533,400  E 105 ST,KANSAS CITY,64115,PJ6771,SPD,U,1,VIC,B,F,26,N,"400 E 105 ST
KANSAS CITY 64115
(38.9383, -94.586)",51,1,7,163
150029009,04/30/2015 12:00:00 AM,8:57,04/25/2015 12:00:00 AM,22:00,,,702,240,Auto Theft,642,1700  NE 85 TE,KANSAS CITY,64155,PC0294,SCP,U,1,VIC,,,,N,"1700 NE 85
TE KANSAS CITY 64155
(39.2493, -94.5578)",30,6,4,82
150017575,03/14/2015 12:00:00 AM,10:46,03/14/2015 12:00:00 AM,10:10,03/14/2015 12:00:00 AM,10:20,702,240,Auto Theft,411,4000  N OAK TF,KANSAS CITY,64116,PC1264,NPD,N,1,VIC,B,M,49,N,"4000 N OAK
TF KANSAS CITY 64116
(39.1671, -94.5768)",62,4,4,167
150012996,02/24/2015 12:00:00 AM,4:28,02/24/2015 12:00:00 AM,4:15,02/24/2015 12:00:00 AM,4:25,702,240,Auto Theft,315,400  OAKLEY AV,KANSAS CITY,64123,PJ0546,EPD,U,1,VIC,W,M,21,N,"400 OAKLEY AV
KANSAS CITY 64123
(39.1087, -94.5168)",192,4,7,76
150052772,07/28/2015 12:00:00 AM,22:17,07/28/2015 12:00:00 AM,16:00,07/28/2015 12:00:00 AM,16:30,702,240,Auto Theft,113,E 19 ST and MAIN ST,KANSAS CITY,64106,PJ1541,CPD,U,1,VIC,W,F,22,N,"19 ST and MAIN ST
KANSAS CITY 64106
(39.1043, -94.5762)",5,4,7,75
150061091,08/28/2015 12:00:00 AM,12:38,08/28/2015 12:00:00 AM,10:30,08/28/2015 12:00:00 AM,12:30,702,240,Auto Theft,632,3200  NE 39 ST,KANSAS CITY,64117,PC1270,SCP,U,1,VIC,W,M,26,N,"3200 NE 39 ST
KANSAS CITY 64117
(39.1654, -94.5419)",7,6,4,166
150009232,02/07/2015 12:00:00 AM,17:42,02/07/2015 12:00:00 AM,17:30,,,702,240,Auto Theft,232,6400  TROOST AV,KANSAS CITY,64130,PJ4974,MPD,U,1,SUS,U,U,,N,"6400 TROOST AV
KANSAS CITY 64130
(39.0114, -94.5747)",114,1,7,163
150086110,11/29/2015 12:00:00 AM,21:28,11/29/2015 12:00:00 AM,14:00,11/29/2015 12:00:00 AM,20:30,702,240,Auto Theft,233,8000  MICHIGAN AV,KANSAS CITY,64132,PJ5912,MPD,U,1,SUS,U,U,,N,"8000 MICHIGAN AV
KANSAS CITY 64132
(38.982, -94.5658)",205,2,7,151
150006044,01/26/2015 12:00:00 AM,8:14,01/26/2015 12:00:00 AM,7:50,,,702,240,Auto Theft,231,1200  W 70 ST,KANSAS CITY,64114,PJ5286,MPD,U,1,VIC,W,M,28,N,"1200 W 70 ST
KANSAS CITY 64114
(39.0017, -94.6034)",76,1,7,164
150072551,10/09/2015 12:00:00 AM,8:01,10/08/2015 12:00:00 AM,17:00,10/09/2015 12:00:00 AM,8:00,702,240,Auto Theft,133,4100  MAIN ST,KANSAS CITY,64111,PJ3331,CPD,U,1,SUS,U,U,,N,"4100 MAIN ST
KANSAS CITY 64111
(39.0517, -94.587)",42,4,7,50
150087781,12/05/2015 12:00:00 AM,20:13,12/05/2015 12:00:00 AM,19:20,12/05/2015 12:00:00 AM,20:10,702,240,Auto Theft,242,7100  SOUTH BENTON AV,KANSAS CITY,64132,PJ5442,MPD,U,1,SUS,U,U,,N,"7100 SOUTH BENTON AV
KANSAS CITY 64132
(38.9978, -94.5534)",131,2,7,151
150045064,06/30/2015 12:00:00 AM,19:11,06/30/2015 12:00:00 AM,19:00,,,702,240,Auto Theft,641,5700  NE 62 ST,KANSAS CITY,64119,PC0607,SCP,U,1,SUS,U,U,,N,"5700 NE 62 ST
KANSAS CITY 64119
(39.2061, -94.513)",187,6,4,135
150072771,10/09/2015 12:00:00 AM,23:11,10/09/2015 12:00:00 AM,3:00,,,702,240,Auto Theft,221,E 54 ST and PASEO,KANSAS CITY,64110,PJ4273,MPD,U,1,SUS,U,U,,N,"54 ST
and PASEO KANSAS CITY 64110
(39.0489, -94.5743)",191,4,7,165
150004853,01/21/2015 12:00:00 AM,15:13,01/21/2015 12:00:00 AM,15:13,,,799,,Auto Theft Outside S,633,2200  NE SCANDIA DR,KANSAS CITY,64119,PC0716,SCP,U,1,SUS,U,U,,N,"2200 NE SCANDIA DR
KANSAS CITY 64119
(39.1948, -94.5532)",82,6,4,154
150057050,08/13/2015 12:00:00 AM,17:06,08/12/2015 12:00:00 AM,22:00,08/12/2015 12:00:00 AM,22:01,702,240,Auto Theft,222,E 55 ST and PROSPECT AV,KANSAS CITY,64130,PJ4367,MPD,U,1,SUS,U,U,,N,"55 ST and PROSPECT AV
KANSAS CITY 64130
(39.037, -94.5474)",175,3,7,157
150043585,06/25/2015 12:00:00 AM,8:36,06/24/2015 12:00:00 AM,23:00,06/25/2015 12:00:00 AM,8:30,702,240,Auto Theft,342,9100  E 39 ST,KANSAS CITY,64133,PJ3327,EPD,U,1,VIC,W,M,48,N,"9100 E 39 ST
KANSAS CITY 64133
(39.0527, -94.4715)",156,3,7,37
150031418,05/09/2015 12:00:00 AM,10:05,05/08/2013 12:00:00 AM,21:00,05/09/2015 12:00:00 AM,8:30,702,240,Auto Theft,532,5500  E 100 ST,KANSAS CITY,64137,PJ6653,SPD,U,1,SUS,U,U,,N,"5500 E 100 ST
KANSAS CITY 64137
(38.9447, -94.5251)",108,2,7,149
150054991,08/06/2015 12:00:00 AM,1:31,08/04/2015 12:00:00 AM,21:00,08/05/2015 12:00:00 AM,17:00,702,240,Auto Theft,312,6500  ROBERTS ST,KANSAS CITY,64125,PJ0707,EPD,U,1,VIC,W,M,30,N,"6500 ROBERTS ST
KANSAS CITY 64125
(39.1056, -94.506)",218,4,7,125
150022866,04/05/2015 12:00:00 AM,14:40,04/04/2015 12:00:00 AM,19:00,04/05/2015 12:00:00 AM,11:30,702,240,Auto Theft,635,5700  NE 49 ST,KANSAS CITY,64119,PC0937,SCP,N,1,VIC,W,M,25,N,"5700 NE 49 ST
KANSAS CITY 64119
(39.1825, -94.5132)",172,6,4,135
150085972,11/29/2015 12:00:00 AM,7:39,11/29/2015 12:00:00 AM,1:00,11/29/2015 12:00:00 AM,7:25,702,240,Auto Theft,311,100  N LAWN AV,KANSAS CITY,64123,PJ0281,EPD,N,1,SUS,U,U,,N,"100 N LAWN AV
KANSAS CITY 64123
(39.1129, -94.5272)",174,4,7,76
150086504,12/01/2015 12:00:00 AM,7:52,11/26/2015 12:00:00 AM,15:00,11/30/2015 12:00:00 AM,18:30,702,240,Auto Theft,111,2 and WALNUT,KANSAS CITY,64106,PJ0391,CPD,U,1,VIC,W,M,35,N,"2 and
WALNUT KANSAS CITY 64106
(39.1034, -94.5819)",5,4,7,75
150052416,07/27/2015 12:00:00 AM,14:14,07/26/2015 12:00:00 AM,23:30,07/27/2015 12:00:00 AM,14:00,702,240,Auto Theft,142,3800  PASEO ,KANSAS CITY,64109,PJ3088,CPD,U,1,VIC,B,M,37,N,"3800 PASEO
KANSAS CITY 64109
(39.0576, -94.5674)",73,3,7,19
150021186,03/29/2015 12:00:00 AM,17:30,03/28/2015 12:00:00 AM,12:00,03/29/2015 12:00:00 AM,17:15,702,240,Auto Theft,111,200  MAIN ST,KANSAS CITY,64105,PJ0375,CPD,U,1,VIC,W,M,35,N,"200 MAIN ST
KANSAS CITY 64105
(39.1107, -94.5838)",71,4,7,72
150008947,02/06/2015 12:00:00 AM,14:27,02/05/2015 12:00:00 AM,22:00,02/06/2015 12:00:00 AM,8:30,702,240,Auto Theft,533,600  E MINOR DR,KANSAS CITY,64131,PJ7097,SPD,U,1,VIC,W,F,22,N,"600 E MINOR DR
KANSAS CITY 64131
(38.9214, -94.5857)",136,1,7,163
150074225,10/15/2015 12:00:00 AM,11:38,10/14/2015 12:00:00 AM,23:00,10/15/2015 12:00:00 AM,11:00,702,240,Auto Theft,415,7700  N MERCIER ST,KANSAS CITY,64118,PC0431,NPD,N,1,SUS,U,U,,N,"7700 N MERCIER ST
KANSAS CITY 64118
(39.2354, -94.5931)",59,5,4,154
150048598,07/14/2015 12:00:00 AM,7:33,07/14/2015 12:00:00 AM,7:32,,,799,,Auto Theft Outside S,345,4500  CRISP AV,KANSAS CITY,64133,PJ3882,EPD,U,2,VIC,W,F,,N,"4500 CRISP AV
KANSAS CITY 64133
(39.0393, -94.4472)",37,3,7,37
150085176,11/25/2015 12:00:00 AM,12:27,11/17/2015 12:00:00 AM,22:00,11/18/2015 12:00:00 AM,7:30,702,240,Auto Theft,223,5600  BALES AV,KANSAS CITY,64130,PJ4503,MPD,U,1,SUS,U,U,,N,"5600 BALES AV
KANSAS CITY 64130
(39.0246, -94.5452)",175,2,7,157
150010091,02/11/2015 12:00:00 AM,8:31,02/10/2015 12:00:00 AM,17:30,02/11/2015 12:00:00 AM,7:20,702,240,Auto Theft,112,E 11 ST and MCGEE ST,KANSAS CITY,64106,PJ0946,CPD,U,1,SUS,U,U,,N,"11 ST and MCGEE ST
KANSAS CITY 64106
(39.1043, -94.5762)",5,4,7,75
150009262,02/07/2015 12:00:00 AM,20:11,02/07/2015 12:00:00 AM,20:11,,,702,240,Auto Theft,121,4000  E 31 ST,KANSAS CITY,64106,PJ2598,EPD,U,1,SUS,B,M,,N,"4000 E 31 ST
KANSAS CITY 64106
(39.0694, -94.5366)",115,3,7,36
150079793,11/04/2015 12:00:00 AM,13:35,10/01/2015 12:00:00 AM,9:00,11/02/2015 12:00:00 AM,17:00,702,240,Auto Theft,533,10400  MADISON AV,KANSAS CITY,64114,PJ6751,SPD,U,1,VIC,,,,N,"10400 MADISON AV
KANSAS CITY 64114
(38.9409, -94.6024)",210,1,7,162
150015185,03/04/2015 12:00:00 AM,21:55,03/04/2015 12:00:00 AM,21:55,,,702,240,Auto Theft,141,3100  GILLHAM PL,KANSAS CITY,64109,PJ2538,CPD,U,1,VIC,B,M,44,N,"3100 GILLHAM PL
KANSAS CITY 64109
(39.0704, -94.5789)",41,4,7,19
150087946,12/06/2015 12:00:00 AM,16:19,12/04/2015 12:00:00 AM,19:00,12/05/2015 12:00:00 AM,18:00,702,240,Auto Theft,133,4100  PENNSYLVANIA AV,KANSAS CITY,64111,PJ3275,CPD,U,1,SUS,U,U,,N,"4100 PENNSYLVANIA AV
KANSAS CITY 64111
(39.0528, -94.5914)",42,4,7,50
150039706,06/10/2015 12:00:00 AM,20:50,06/10/2015 12:00:00 AM,15:30,,,702,240,Auto Theft,345,4500  WILLOW AV,KANSAS CITY,64133,PJ3792,EPD,U,1,VIC,W,M,,N,"4500 WILLOW AV
KANSAS CITY 64133
(39.0402, -94.4568)",173,3,7,37
150063263,09/05/2015 12:00:00 AM,12:46,09/03/2015 12:00:00 AM,22:00,09/05/2015 12:00:00 AM,4:00,702,240,Auto Theft,111,200  WALNUT ST,KANSAS CITY,64105,PJ0391,CPD,U,1,VIC,W,M,33,N,"200 WALNUT ST
KANSAS CITY 64105
(39.111, -94.5825)",71,4,7,75
150060449,08/26/2015 12:00:00 AM,8:19,08/25/2015 12:00:00 AM,17:00,08/26/2015 12:00:00 AM,8:00,702,240,Auto Theft,315,400  N OAKLEY AV,KANSAS CITY,64123,PJ0198,EPD,U,1,SUS,U,U,,N,"400 N OAKLEY AV
KANSAS CITY 64123
(39.1161, -94.5164)",174,4,7,76
150010089,02/11/2015 12:00:00 AM,8:19,02/10/2015 12:00:00 AM,16:50,02/11/2015 12:00:00 AM,6:00,702,240,Auto Theft,112,E 11 ST and OAK ST,KANSAS CITY,64106,PJ0949,CPD,U,1,SUS,U,U,,N,"11 ST and OAK ST
KANSAS CITY 64106
(39.1043, -94.5762)",5,4,7,75
150080424,11/07/2015 12:00:00 AM,8:03,11/06/2015 12:00:00 AM,21:00,11/07/2015 12:00:00 AM,7:40,702,240,Auto Theft,542,7700  LOMA VISTA DR,KANSAS CITY,64138,PJ6366,SPD,U,1,VIC,B,F,32,N,"7700 LOMA VISTA DR
KANSAS CITY 64138
(38.962, -94.4988)",35,2,7,98
150050609,07/21/2015 12:00:00 AM,6:52,07/20/2015 12:00:00 AM,16:00,07/21/2015 12:00:00 AM,6:30,702,240,Auto Theft,231,6800  EDGEVALE RD,KANSAS CITY,64113,PJ5183,MPD,U,1,SUS,U,U,,N,"6800 EDGEVALE RD
KANSAS CITY 64113
(39.0056, -94.59)",118,1,7,164
150091602,12/20/2015 12:00:00 AM,15:27,12/20/2015 12:00:00 AM,11:00,12/20/2015 12:00:00 AM,14:30,702,240,Auto Theft,141,700  E 34 ST,KANSAS CITY,64109,PJ2760,CPD,U,1,SUS,U,U,,N,"700 E 34 ST
KANSAS CITY 64109
(39.0653, -94.5767)",41,4,7,19
150003335,01/15/2015 12:00:00 AM,12:11,01/09/2015 12:00:00 AM,17:00,01/15/2015 12:00:00 AM,10:00,702,240,Auto Theft,211,5300  BRIGHTON AV,KANSAS CITY,64130,PJ4315,MPD,U,1,SUS,U,U,,N,"5300 BRIGHTON AV
KANSAS CITY 64130
(39.0288, -94.5279)",170,2,7,157
150059667,08/23/2015 12:00:00 AM,8:00,08/22/2015 12:00:00 AM,22:00,08/23/2015 12:00:00 AM,8:00,702,240,Auto Theft,141,4200  HOLMES ST,KANSAS CITY,64111,PJ3388,CPD,U,1,SUS,U,U,,N,"4200 HOLMES ST
KANSAS CITY 64111
(39.0508, -94.5771)",191,4,7,165
150006304,01/27/2015 12:00:00 AM,6:42,01/27/2015 12:00:00 AM,6:42,,,702,240,Auto Theft,999,400  NW 66 ST ,GLADSTONE,64118,PCX038,OSPD,U,1,SUS,W,F,,N,"400 NW 66 ST
GLADSTONE 64118
(39.2136, -94.5856)",,,4,154
150063951,09/08/2015 12:00:00 AM,9:45,09/06/2015 12:00:00 AM,20:00,09/08/2015 12:00:00 AM,9:00,702,240,Auto Theft,334,4400  PROSPECT AV,KANSAS CITY,64130,PJ3586,EPD,U,1,VIC,,,,N,"4400 PROSPECT AV
KANSAS CITY 64130
(39.0461, -94.5545)",13,3,7,157
150048319,07/13/2015 12:00:00 AM,7:40,07/12/2015 12:00:00 AM,22:30,07/13/2015 12:00:00 AM,7:00,702,240,Auto Theft,332,3500  MONTGALL AV,KANSAS CITY,64128,PJ2873,EPD,N,1,SUS,U,U,,N,"3500 MONTGALL AV
KANSAS CITY 64128
(39.0625, -94.5523)",67,3,7,36
150021799,04/01/2015 12:00:00 AM,7:10,04/01/2015 12:00:00 AM,7:00,,,702,240,Auto Theft,341,5600  E 16 TE,KANSAS CITY,64123,PJ1494,EPD,U,1,SUS,U,U,,N,"5600 E 16
TE KANSAS CITY 64123
(39.0917, -94.517)",140,3,7,95
150088284,12/07/2015 12:00:00 AM,22:57,12/05/2015 12:00:00 AM,13:00,12/07/2015 12:00:00 AM,22:00,702,240,Auto Theft,231,300  W MEYER BL,KANSAS CITY,64113,PJ4947,MPD,U,1,SUS,U,U,,N,"300 W MEYER
BL KANSAS CITY 64113
(39.0122, -94.5917)",79,1,7,164
150088269,12/07/2015 12:00:00 AM,21:05,12/07/2015 12:00:00 AM,18:00,,,702,240,Auto Theft,332,3200  CHESTNUT AV,KANSAS CITY,64130,PJ2657,EPD,U,6,SUS,B,M,,N,"3200 CHESTNUT AV
KANSAS CITY 64130
(39.0679, -94.5507)",67,3,7,36
150039034,06/08/2015 12:00:00 AM,15:49,06/06/2015 12:00:00 AM,15:30,06/07/2015 12:00:00 AM,18:00,702,240,Auto Theft,133,4000  OAK ST,KANSAS CITY,64111,PJ3221,CPD,U,1,VIC,W,F,25,N,"4000 OAK ST
KANSAS CITY 64111
(39.0536, -94.5819)",216,4,7,50
150003859,01/17/2015 12:00:00 AM,10:45,01/16/2015 12:00:00 AM,16:00,01/17/2015 12:00:00 AM,10:00,702,240,Auto Theft,635,6400  NE 43 TE,KANSAS CITY,64117,PC1128,SCP,N,1,VIC,W,F,67,N,"6400 NE 43
TE KANSAS CITY 64117
(39.1729, -94.5039)",240,6,4,166
150003838,01/17/2015 12:00:00 AM,9:03,01/16/2015 12:00:00 AM,22:00,01/17/2015 12:00:00 AM,8:30,702,240,Auto Theft,632,3000  NE WINN RD,KANSAS CITY,64117,PC1356,SCP,N,1,VIC,W,F,31,N,"3000 NE WINN RD
KANSAS CITY 64117
(39.1597, -94.5449)",88,6,4,166
150026632,04/20/2015 12:00:00 AM,20:36,04/20/2015 12:00:00 AM,18:03,04/20/2015 12:00:00 AM,19:30,702,240,Auto Theft,115,00  W PERSHING RD,KANSAS CITY,64108,PJ1906,CPD,U,1,VIC,,,,N,"00 W PERSHING RD
KANSAS CITY 64108
(39.0841, -94.5842)",97,4,7,92
150027347,04/23/2015 12:00:00 AM,14:42,04/19/2015 12:00:00 AM,13:30,04/19/2015 12:00:00 AM,15:30,702,240,Auto Theft,636,5600  N TULLIS AV,KANSAS CITY,64119,PC0703,SCP,N,1,SUS,U,U,,N,"5600 N TULLIS AV
KANSAS CITY 64119
(39.1942, -94.4853)",22,6,4,135
150064555,09/10/2015 12:00:00 AM,9:53,09/04/2015 12:00:00 AM,7:00,09/09/2015 12:00:00 AM,7:00,702,240,Auto Theft,133,E 40 ST and MCGEE ST,KANSAS CITY,64111,PJ3145,CPD,U,1,SUS,U,U,,N,"40 ST and MCGEE ST
KANSAS CITY 64111
(39.0517, -94.5958)",42,4,7,50
150022047,04/02/2015 12:00:00 AM,4:07,04/02/2015 12:00:00 AM,4:00,04/02/2015 12:00:00 AM,4:05,702,240,Auto Theft,322,1900  JACKSON AV,KANSAS CITY,64127,PJ1716,EPD,U,1,SUS,W,M,20,N,"1900 JACKSON AV
KANSAS CITY 64127
(39.0887, -94.5335)",17,3,7,95
150005576,01/24/2015 12:00:00 AM,12:05,01/15/2015 12:00:00 AM,10:00,01/23/2015 12:00:00 AM,14:20,702,240,Auto Theft,341,8200  E 23 ST,KANSAS CITY,64129,PJ1910,EPD,N,1,VIC,W,M,24,N,"8200 E 23 ST
KANSAS CITY 64129
(39.0812, -94.4862)",236,3,7,94
150022270,04/02/2015 12:00:00 AM,22:10,04/01/2015 12:00:00 AM,22:00,04/02/2015 12:00:00 AM,19:00,702,240,Auto Theft,131,1000  W 41 PL ,KANSAS CITY,64111,PJ3263,CPD,U,1,VIC,W,F,24,N,"1000 W 41 PL
KANSAS CITY 64111
(39.0531, -94.5988)",232,4,7,50
150054211,08/03/2015 12:00:00 AM,9:11,08/02/2015 12:00:00 AM,5:00,08/03/2015 12:00:00 AM,6:30,702,240,Auto Theft,412,2000  NW 62 ST,KANSAS CITY,64151,PP0674,NPD,U,1,SUS,U,U,,N,"2000 NW 62 ST
KANSAS CITY 64151
(39.2078, -94.6057)",153,5,3,66
150046339,07/05/2015 12:00:00 AM,21:45,07/05/2015 12:00:00 AM,21:40,,,702,240,Auto Theft,121,500  HARRISON ST,KANSAS CITY,64106,PJ0481,CPD,U,1,VIC,W,M,58,N,"500 HARRISON ST
KANSAS CITY 64106
(39.1103, -94.5722)",102,4,7,75
150060717,08/27/2015 12:00:00 AM,7:25,08/27/2015 12:00:00 AM,6:00,08/27/2015 12:00:00 AM,6:40,702,240,Auto Theft,334,4400  BENTON BL,KANSAS CITY,64130,PJ3603,EPD,U,1,VIC,B,F,61,N,"4400 BENTON
BL KANSAS CITY 64130
(39.046, -94.5476)",177,3,7,157
150058287,08/18/2015 12:00:00 AM,9:31,08/17/2015 12:00:00 AM,22:00,08/18/2015 12:00:00 AM,9:15,702,240,Auto Theft,323,2500  AGNES AV,KANSAS CITY,64127,PJ2111,EPD,U,1,VIC,B,F,51,N,"2500 AGNES AV
KANSAS CITY 64127
(39.0805, -94.5477)",233,3,7,95
150076572,10/24/2015 12:00:00 AM,8:51,10/23/2015 12:00:00 AM,23:00,10/24/2015 12:00:00 AM,8:10,702,240,Auto Theft,341,2100  WHEELING AV,KANSAS CITY,64126,PJ1791,EPD,N,1,SUS,U,U,,N,"2100 WHEELING AV
KANSAS CITY 64126
(39.0847, -94.513)",6,3,7,94
150067385,09/20/2015 12:00:00 AM,9:34,09/19/2015 12:00:00 AM,13:30,09/20/2015 12:00:00 AM,9:00,702,240,Auto Theft,344,3100  HARDESTY DR,KANSAS CITY,64128,PJ2683,EPD,U,1,VIC,B,F,67,N,"3100 HARDESTY DR
KANSAS CITY 64128
(39.0672, -94.5208)",122,3,7,36
150031228,05/08/2015 12:00:00 AM,15:58,05/08/2015 12:00:00 AM,12:10,05/08/2015 12:00:00 AM,13:00,702,240,Auto Theft,232,1400  E 75 ST,KANSAS CITY,64132,PJ5656,MPD,U,1,VIC,W,F,62,N,"1400 E 75 ST
KANSAS CITY 64132
(38.9914, -94.571)",98,2,7,163
150000417,01/02/2015 12:00:00 AM,15:44,01/02/2015 12:00:00 AM,15:40,,,799,,Auto Theft Outside S,412,1400  NW 64 TE,KANSAS CITY,99999,PC0581,NPD,U,1,VIC,U,U,,N,"1400 NW 64
TE KANSAS CITY 99999
(39.2107, -94.5981)",101,5,4,154
150024493,04/12/2015 12:00:00 AM,9:23,04/12/2015 12:00:00 AM,9:20,,,702,240,Auto Theft,633,4900  N BROOKLYN AV,KANSAS CITY,64118,PC0844,SCP,U,1,SUS,W,M,,N,"4900 N BROOKLYN AV
KANSAS CITY 64118
(39.1833, -94.5536)",82,6,4,154
150055731,08/08/2015 12:00:00 AM,14:26,08/07/2015 12:00:00 AM,14:00,08/08/2015 12:00:00 AM,8:00,702,240,Auto Theft,543,7000  E 113 ST,KANSAS CITY,64134,PJ7135,SPD,U,1,VIC,W,M,70,N,"7000 E 113 ST
KANSAS CITY 64134
(38.9186, -94.5095)",190,1,7,143
150003134,01/14/2015 12:00:00 AM,14:18,11/26/2014 12:00:00 AM,12:00,12/28/2014 12:00:00 AM,12:00,702,240,Auto Theft,241,6900  AGNES AV,KANSAS CITY,64131,PJ5314,MPD,U,1,SUS,U,U,,N,"6900 AGNES AV
KANSAS CITY 64131
(39.0013, -94.5521)",72,2,7,151
150036716,05/30/2015 12:00:00 AM,10:23,05/29/2015 12:00:00 AM,21:30,05/30/2015 12:00:00 AM,10:00,702,240,Auto Theft,345,10700  E 43 ST,KANSAS CITY,64133,PJ3792,EPD,U,1,VIC,B,M,42,N,"10700 E 43 ST
KANSAS CITY 64133
(39.0444, -94.4542)",173,3,7,37
150080979,11/09/2015 12:00:00 AM,15:02,11/09/2015 12:00:00 AM,3:30,11/09/2015 12:00:00 AM,14:10,702,240,Auto Theft,241,6900  PROSPECT AV,KANSAS CITY,64132,PJ5341,MPD,U,1,VIC,B,M,29,N,"6900 PROSPECT AV
KANSAS CITY 64132
(39.0015, -94.557)",49,2,7,151
150004231,01/19/2015 12:00:00 AM,6:21,01/19/2015 12:00:00 AM,6:21,,,799,,Auto Theft Outside S,312,6600  E 9 ST,KANSAS CITY,99999,PJ1025,EPD,U,1,VIC,U,U,,N,"6600 E 9 ST
KANSAS CITY 99999
(39.1011, -94.5051)",218,4,7,125
150022091,04/02/2015 12:00:00 AM,9:33,04/02/2015 12:00:00 AM,9:33,,,799,,Auto Theft Outside S,641,6100  NE 60 ST,KANSAS CITY,64119,PC0626,SCP,U,1,VIC,,,,N,"6100 NE 60 ST
KANSAS CITY 64119
(39.2023, -94.5082)",187,6,4,135
150092943,12/26/2015 12:00:00 AM,16:36,12/26/2015 12:00:00 AM,16:30,,,702,240,Auto Theft,324,4900  E 27 ST,KANSAS CITY,64127,PJ2218,EPD,U,1,VIC,B,F,54,N,"4900 E 27 ST
KANSAS CITY 64127
(39.0763, -94.5267)",107,3,7,95
