Report_No,Reported_Date,Reported_Time,From_Date,From_Time,To_Date,To_Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag,Location,Neighborhood Census,Council Districts,County Boundary,Zip Codes
180012862,02/21/2018,20:00,02/21/2018,19:55,,,302,120,Armed Robbery,543,7800  E 113 TE,KANSAS CITY,64134,PJ7086,SPD,U,2,VIC,W,M,24,Y,"7800 E 113
TE KANSAS CITY 64134",,,,
180013621,02/25/2018,07:42,02/24/2018,22:30,02/25/2018,07:30,501,220,Burglary - Residence,345,4300  MOATS DR,KANSAS CITY,64133,PJ3756,EPD,N,1,SUS,U,U,,N,"4300 MOATS DR
KANSAS CITY 64133
(39.043666, -94.440217)",37,3,7,37
180013030,02/22/2018,16:17,02/21/2018,18:00,02/22/2018,16:00,1401,290,Property Damage,232,7100  PASEO,KANSAS CITY,64132,PJ5419,MPD,U,1,VIC,B,F,54,N,"7100 PASEO
KANSAS CITY 64132
(38.998102, -94.564541)",98,2,7,151
180012034,02/18/2018,11:00,02/17/2018,16:00,02/18/2018,09:30,1401,290,Property Damage,323,2400  CHESTNUT AV,KANSAS CITY,64127,PJ2049,EPD,U,1,VIC,,,,N,"2400 CHESTNUT AV
KANSAS CITY 64127
(39.082902, -94.549899)",233,3,7,95
180024695,04/03/2018,11:00,04/03/2018,11:00,,,799,,Auto Theft Outside S,344,I 435 HW and SNI-A-BAR RD,KANSAS CITY,64128,PJ3923,EPD,U,1,SUS,U,U,,N,"435 HW and SNI-A-BAR RD
KANSAS CITY 64128",,,,
180032844,05/03/2018,12:50,08/01/2014,08:00,01/01/2015,23:59,1198,26F,Identity Theft,232,1400  E 73 ST,KANSAS CITY,64132,PJ5540,MPD,U,1,SUS,U,U,,N,"1400 E 73 ST
KANSAS CITY 64132",,,,
180013576,02/25/2018,01:33,02/25/2018,01:33,,,1401,290,Property Damage,543,7700  E 112 TE,KANSAS CITY,64134,PJ7054,SPD,U,1,SUS,U,U,,N,"7700 E 112
TE KANSAS CITY 64134",,,,
180011714,02/17/2018,00:16,02/17/2018,00:16,,,1401,290,Property Damage,125,3300  VIRGINIA AV,KANSAS CITY,64109,PJ2711,CPD,U,1,SUS,B,M,22,N,"3300 VIRGINIA AV
KANSAS CITY 64109
(39.066675, -94.568215)",123,3,7,19
180013544,02/24/2018,22:00,02/24/2018,21:55,,,301,120,Strong Arm Robbery,331,E 30 ST and MERSINGTON AV,KANSAS CITY,64120,PJ2445,EPD,U,2,SUS,B,M,,N,"30 ST and MERSINGTON AV
KANSAS CITY 64120",,,,
180012927,02/22/2018,07:20,02/21/2018,21:30,02/22/2018,07:07,1401,290,Property Damage,133,E 42 ST and LOCUST ST,KANSAS CITY,64110,PJ3301,CPD,U,1,SUS,U,U,,N,"42 ST and LOCUST ST
KANSAS CITY 64110",,,,
180013304,02/23/2018,17:32,02/13/2018,12:00,02/23/2018,17:32,702,240,Auto Theft,113,00  E 13 ST,KANSAS CITY,64106,PJ1087,CPD,U,1,VIC,,,,N,"00 E 13 ST
KANSAS CITY 64106",,,,
180013210,02/23/2018,10:00,02/01/2018,12:00,02/23/2018,09:30,501,220,Burglary - Residence,223,5500  BROOKLYN AV,KANSAS CITY,64130,PJ4439,MPD,U,1,VIC,,,,N,"5500 BROOKLYN AV
KANSAS CITY 64130
(39.026553, -94.559838)",58,2,7,157
180000993,01/05/2018,06:54,01/04/2018,18:00,01/05/2018,06:25,702,240,Auto Theft,134,4500  MAIN ST,KANSAS CITY,64111,PJ3629,CPD,U,1,SUS,U,U,,N,"4500 MAIN ST
KANSAS CITY 64111
(39.045944, -94.586727)",216,4,7,50
180012512,02/20/2018,13:09,02/20/2018,09:00,02/20/2018,13:00,501,220,Burglary - Residence,115,100  E 29 ST,KANSAS CITY,64108,PJ2358,CPD,U,1,SUS,U,U,,N,"100 E 29 ST
KANSAS CITY 64108
(39.074591, -94.583471)",39,4,7,92
180012862,02/21/2018,20:00,02/21/2018,19:55,,,302,120,Armed Robbery,543,7800  E 113 TE,KANSAS CITY,64134,PJ7086,SPD,U,1,SUS,B,M,,Y,"7800 E 113
TE KANSAS CITY 64134",,,,
180012273,02/19/2018,11:35,02/19/2018,00:01,02/19/2018,11:30,702,240,Auto Theft,534,11300  COLORADO AV,KANSAS CITY,64137,PJ7081,SPD,U,1,SUS,U,U,,N,"11300 COLORADO AV
KANSAS CITY 64137
(38.919644, -94.529954)",34,1,7,149
180012936,02/22/2018,07:16,02/22/2018,07:10,02/22/2018,07:15,702,240,Auto Theft,341,7800  E TRUMAN RD,KANSAS CITY,64126,PJ1469,EPD,U,2,VIC,,,,N,"7800 E TRUMAN RD
KANSAS CITY 64126
(39.093481, -94.491208)",55,3,7,94
180000878,01/04/2018,17:00,01/03/2018,08:00,01/04/2018,15:00,501,220,Burglary - Residence,242,8000  OLIVE ST,KANSAS CITY,64132,PJ5904,MPD,U,1,VIC,B,F,29,N,"8000 OLIVE ST
KANSAS CITY 64132
(38.981925, -94.560277)",205,2,7,151
180013563,02/24/2018,23:12,02/24/2018,23:12,,,302,120,Armed Robbery,342,5700  ANDERSON AV,KANSAS CITY,64123,PJ0364,EPD,N,2,VIC,W,M,40,Y,"5700 ANDERSON AV
KANSAS CITY 64123
(39.110529, -94.51529)",192,4,7,76
180001014,01/05/2018,08:25,01/04/2018,17:00,01/05/2018,08:10,702,240,Auto Theft,121,1700  E MISSOURI AV,KANSAS CITY,64106,PJ0385,CPD,U,1,VIC,B,F,25,N,"1700 E MISSOURI AV
KANSAS CITY 64106
(39.109328, -94.561911)",135,3,7,75
180001563,01/07/2018,12:54,01/06/2018,14:30,01/07/2018,12:50,501,220,Burglary - Residence,345,4700  APPLETON AV,KANSAS CITY,64133,PJ4068,EPD,U,1,VIC,W,M,60,N,"4700 APPLETON AV
KANSAS CITY 64133
(39.037012, -94.451038)",165,3,7,37
180013030,02/22/2018,16:17,02/21/2018,18:00,02/22/2018,16:00,702,240,Auto Theft,232,7100  PASEO,KANSAS CITY,64132,PJ5419,MPD,U,1,SUS,U,U,,N,"7100 PASEO
KANSAS CITY 64132
(38.998102, -94.564541)",98,2,7,151
180011276,02/15/2018,13:50,02/15/2018,13:50,02/15/2018,14:20,1352,280,Stolen Property OFFE,323,2600  PROSPECT AV,KANSAS CITY,64123,PJ2172,EPD,U,2,SUS,W,M,31,N,"2600 PROSPECT AV
KANSAS CITY 64123
(39.078772, -94.552412)",234,3,7,95
180012929,02/22/2018,06:31,02/21/2018,19:34,02/22/2018,06:15,502,220,Burglary - Non Resid,412,700  NW ENGLEWOOD RD,KANSAS CITY,64118,PC0659,NPD,U,1,VIC,,,,N,"700 NW ENGLEWOOD RD
KANSAS CITY 64118
(39.195761, -94.591994)",209,5,4,154
180001361,01/06/2018,16:45,01/05/2018,21:00,01/06/2018,10:15,1401,290,Property Damage,123,1700  E 18 ST,KANSAS CITY,64108,PJ1522,CPD,U,1,SUS,U,U,,N,"1700 E 18 ST
KANSAS CITY 64108
(39.091143, -94.56151)",234,3,7,92
180012414,02/20/2018,01:15,02/20/2018,00:45,,,1401,290,Property Damage,315,5700  ST JOHN AV,KANSAS CITY,64123,PJ0364,EPD,U,1,SUS,U,U,,N,"5700 ST JOHN AV
KANSAS CITY 64123
(39.11233, -94.515195)",192,4,7,76
180012226,02/19/2018,06:36,02/19/2018,06:30,,,702,240,Auto Theft,233,8300  PASEO,KANSAS CITY,64131,PJ6066,MPD,U,1,VIC,W,F,46,N,"8300 PASEO
KANSAS CITY 64131
(38.976908, -94.567199)",205,2,7,163
180090147,11/21/2018,14:33,11/21/2018,13:00,,,1401,290,Property Damage,113,1300  CHERRY ST,KANSAS CITY,64108,PJ1191,CPD,U,1,VIC,,,,N,"1300 CHERRY ST
KANSAS CITY 64108",,,,
180012118,02/18/2018,17:32,02/14/2018,12:00,02/18/2018,15:00,501,220,Burglary - Residence,342,5800  E 27 ST,KANSAS CITY,64129,PJ2251,EPD,U,1,VIC,W,M,71,N,"5800 E 27 ST
KANSAS CITY 64129
(39.075901, -94.514944)",222,3,7,155
180001252,01/06/2018,06:45,01/06/2018,06:20,01/06/2018,06:30,702,240,Auto Theft,322,2000  SPRUCE AV,KANSAS CITY,64127,PJ1781,EPD,U,1,SUS,U,U,,N,"2000 SPRUCE AV
KANSAS CITY 64127
(39.087275, -94.532475)",17,3,7,95
180001563,01/07/2018,12:54,01/06/2018,14:30,01/07/2018,12:50,501,220,Burglary - Residence,345,4700  APPLETON AV,KANSAS CITY,64133,PJ4068,EPD,U,2,VIC,W,M,37,N,"4700 APPLETON AV
KANSAS CITY 64133
(39.037012, -94.451038)",165,3,7,37
180001384,01/06/2018,18:04,01/06/2018,09:30,01/06/2018,17:30,702,240,Auto Theft,414,5500  NW BARRY RD,KANSAS CITY,64154,PP0389,NPD,N,2,VIC,A,M,,N,"5500 NW BARRY RD
KANSAS CITY 64154
(39.246812, -94.644194)",14,5,3,81
180001384,01/06/2018,18:04,01/06/2018,09:30,01/06/2018,17:30,702,240,Auto Theft,414,5500  NW BARRY RD,KANSAS CITY,64154,PP0389,NPD,N,1,SUS,U,U,,N,"5500 NW BARRY RD
KANSAS CITY 64154
(39.246812, -94.644194)",14,5,3,81
180001525,01/07/2018,10:46,12/21/2017,01:00,01/07/2018,09:30,702,240,Auto Theft,341,8200  E 23 ST,KANSAS CITY,64123,PJ1910,EPD,U,1,SUS,U,U,,N,"8200 E 23 ST
KANSAS CITY 64123
(39.081709, -94.488643)",236,3,7,94
180009573,02/08/2018,08:38,02/08/2018,08:38,,,1352,280,Stolen Property OFFE,322,1500  CLEVELAND AV,KANSAS CITY,64124,PJ1414,EPD,N,1,SUS,W,F,,N,"1500 CLEVELAND AV
KANSAS CITY 64124",,,,
180001014,01/05/2018,08:25,01/04/2018,17:00,01/05/2018,08:10,702,240,Auto Theft,121,1700  E MISSOURI AV,KANSAS CITY,64106,PJ0385,CPD,U,1,SUS,U,U,,N,"1700 E MISSOURI AV
KANSAS CITY 64106
(39.109328, -94.561911)",135,3,7,75
180012418,02/20/2018,01:39,02/20/2018,00:45,,,702,240,Auto Theft,125,3300  WABASH AV,KANSAS CITY,64109,PJ2730,CPD,U,1,SUS,U,U,,N,"3300 WABASH AV
KANSAS CITY 64109
(39.066191, -94.554173)",26,3,7,19
180001530,01/07/2018,10:54,01/06/2018,23:00,01/07/2018,09:00,501,220,Burglary - Residence,322,2200  LISTER AV,KANSAS CITY,64124,PJ1879,EPD,N,1,SUS,U,U,,N,"2200 LISTER AV
KANSAS CITY 64124
(39.084432, -94.527572)",17,3,7,95
180012210,02/19/2018,04:08,02/19/2018,01:40,,,1401,290,Property Damage,121,E 3 ST and CHARLOTTE ST,KANSAS CITY,64106,PJ0339,CPD,U,1,SUS,U,U,,N,"3 ST and CHARLOTTE ST
KANSAS CITY 64106",,,,
180013686,02/25/2018,20:53,02/25/2018,20:53,,,1401,290,Property Damage,641,8100  N NORTON AV,KANSAS CITY,64119,PC0400,SCP,U,1,VIC,W,M,58,N,"8100 N NORTON AV
KANSAS CITY 64119
(39.240914, -94.531924)",244,6,4,135
180013724,02/25/2018,19:59,02/25/2018,12:00,02/25/2018,18:30,702,240,Auto Theft,122,700  WABASH AV,KANSAS CITY,64127,PJ0764,CPD,U,1,VIC,B,M,33,N,"700 WABASH AV
KANSAS CITY 64127",,,,
180005253,01/22/2018,09:00,01/22/2018,09:00,,,799,,Auto Theft Outside S,342,8800  E 27 ST,KANSAS CITY,64129,PJ2193,EPD,U,1,VIC,,,,N,"8800 E 27 ST
KANSAS CITY 64129
(39.074509, -94.479054)",236,3,7,155
180012814,02/21/2018,17:07,02/17/2018,19:00,,,502,220,Burglary - Non Resid,232,7600  TROOST AV,KANSAS CITY,64132,PJ5692,MPD,U,1,SUS,U,U,,N,"7600 TROOST AV
KANSAS CITY 64132
(38.989532, -94.575761)",98,2,7,163
180012612,02/20/2018,23:15,02/20/2018,23:00,,,1401,290,Property Damage,231,300  W MEYER BL,KANSAS CITY,64114,PJ4947,MPD,U,1,VIC,,,,N,"300 W MEYER
BL KANSAS CITY 64114
(39.012222, -94.591647)",79,1,7,164
180009350,02/07/2018,11:09,02/07/2018,07:00,02/07/2018,10:00,702,240,Auto Theft,112,E 12 ST and MCGEE ST,KANSAS CITY,64105,PJ1022,CPD,U,1,SUS,U,U,,N,"12 ST and MCGEE ST
KANSAS CITY 64105",,,,
180001299,01/06/2018,11:39,01/03/2018,22:00,01/04/2018,11:00,502,220,Burglary - Non Resid,141,3200  GILLHAM RD,KANSAS CITY,64109,PJ2632,CPD,U,1,VIC,W,M,53,N,"3200 GILLHAM RD
KANSAS CITY 64109
(39.068808, -94.577791)",41,4,7,19
180012712,02/21/2018,11:04,02/19/2018,24:00,02/21/2018,11:00,501,220,Burglary - Residence,223,3600  E 57 ST,KANSAS CITY,64130,PJ4591,MPD,U,1,SUS,B,M,,N,"3600 E 57 ST
KANSAS CITY 64130
(39.022238, -94.544035)",175,2,7,157
180001245,01/06/2018,05:45,01/05/2018,22:00,01/06/2018,03:00,702,240,Auto Theft,133,4100  PENNSYLVANIA AV,KANSAS CITY,64111,PJ3303,CPD,U,1,VIC,B,F,35,N,"4100 PENNSYLVANIA AV
KANSAS CITY 64111
(39.052858, -94.591462)",42,4,7,50
180012140,02/18/2018,19:25,02/18/2018,19:15,02/18/2018,19:25,301,120,Strong Arm Robbery,141,E 39 ST and TROOST AV,KANSAS CITY,64111,PJ3070,CPD,N,2,SUS,B,M,,N,"39 ST and TROOST AV
KANSAS CITY 64111",,,,
180013337,02/23/2018,20:40,02/23/2018,20:40,,,302,120,Armed Robbery,212,5100  HICKORY RD,KANSAS CITY,64129,PJ4311,MPD,U,1,SUS,U,U,,Y,"5100 HICKORY RD
KANSAS CITY 64129
(39.030439, -94.502458)",20,2,7,155
180012929,02/22/2018,06:31,02/21/2018,19:34,02/22/2018,06:15,502,220,Burglary - Non Resid,412,700  NW ENGLEWOOD RD,KANSAS CITY,64118,PC0659,NPD,N,1,SUS,U,U,,N,"700 NW ENGLEWOOD RD
KANSAS CITY 64118
(39.195761, -94.591994)",209,5,4,154
180012724,02/21/2018,11:30,02/21/2018,11:30,,,501,220,Burglary - Residence,324,2400  LISTER AV,KANSAS CITY,64127,PJ2088,EPD,U,1,SUS,W,F,,N,"2400 LISTER AV
KANSAS CITY 64127
(39.081836, -94.527546)",107,3,7,95
180012731,02/21/2018,12:32,02/21/2018,12:32,,,702,240,Auto Theft,634,2600  NE VIVION RD,KANSAS CITY,64119,PC0873,SCP,U,1,VIC,,,,N,"2600 NE VIVION RD
KANSAS CITY 64119
(39.186816, -94.548047)",89,6,4,135
180011276,02/15/2018,14:26,02/15/2018,14:26,,,799,,Auto Theft Outside S,323,2600  PROSPECT AV,KANSAS CITY,64127,PJ2172,EPD,U,2,SUS,U,M,31,N,"2600 PROSPECT AV
KANSAS CITY 64127
(39.078772, -94.552412)",234,3,7,95
180006664,01/27/2018,17:52,01/27/2018,17:40,01/27/2018,17:59,301,120,Strong Arm Robbery,115,2500  TROOST AV,KANSAS CITY,64108,PJ2073,CPD,Y,1,SUS,B,M,19,N,"2500 TROOST AV
KANSAS CITY 64108
(39.081344, -94.570772)",57,3,7,92
180012309,02/19/2018,14:05,02/19/2018,14:05,,,1401,290,Property Damage,543,7500  E 111 TE,KANSAS CITY,64134,PJ7025,SPD,U,1,VIC,W,M,63,N,"7500 E 111
TE KANSAS CITY 64134",,,,
180013154,02/23/2018,06:28,02/22/2018,20:30,02/23/2018,06:00,702,240,Auto Theft,631,4100  NE DAVIDSON RD,KANSAS CITY,64116,PC1199,SCP,U,1,VIC,W,F,22,N,"4100 NE DAVIDSON RD
KANSAS CITY 64116
(39.171999, -94.560342)",92,4,4,167
180012327,02/19/2018,15:07,02/19/2018,14:45,,,799,,Auto Theft Outside S,134,W 47 ST and BROADWAY,KANSAS CITY,64112,PJ3699,CPD,U,1,SUS,U,U,,N,"47 ST
and BROADWAY KANSAS CITY 64112",,,,
180012230,02/19/2018,07:43,02/16/2018,18:00,02/19/2018,07:43,501,220,Burglary - Residence,322,2200  KENSINGTON AV,KANSAS CITY,64127,PJ1873,EPD,U,1,VIC,W,M,60,N,"2200 KENSINGTON AV
KANSAS CITY 64127
(39.085279, -94.53156)",17,3,7,95
180013360,02/23/2018,22:46,02/23/2018,22:46,,,302,120,Armed Robbery,343,E 28 ST and QUINCY AV,KANSAS CITY,64128,PJ2291,EPD,N,2,SUS,B,M,20,N,"28 ST and QUINCY AV
KANSAS CITY 64128",,,,
180013108,02/22/2018,22:00,02/22/2018,17:00,02/22/2018,22:00,702,240,Auto Theft,533,11000  MCGEE ST,KANSAS CITY,64114,PJ6958,SPD,U,1,VIC,W,M,20,N,"11000 MCGEE ST
KANSAS CITY 64114
(38.927517, -94.588124)",188,1,7,162
180001494,01/07/2018,06:32,01/06/2018,23:00,01/07/2018,06:32,702,240,Auto Theft,121,500  GARFIELD AV,KANSAS CITY,64124,PJ0544,CPD,U,1,SUS,U,U,,N,"500 GARFIELD AV
KANSAS CITY 64124
(39.107647, -94.557033)",135,3,7,70
180012545,02/20/2018,15:59,02/20/2018,08:30,02/20/2018,15:50,501,220,Burglary - Residence,133,4200  LOCUST ST,KANSAS CITY,64111,PJ3381,CPD,U,1,SUS,U,U,,N,"4200 LOCUST ST
KANSAS CITY 64111
(39.050929, -94.580571)",216,4,7,165
180001146,01/05/2018,17:00,01/05/2018,16:00,01/05/2018,16:15,702,240,Auto Theft,221,1400  E 54 ST,KANSAS CITY,64110,PJ4271,MPD,U,1,VIC,U,M,,N,"1400 E 54 ST
KANSAS CITY 64110
(39.028839, -94.569017)",1,2,7,165
180012997,02/22/2018,13:15,02/17/2018,00:30,02/17/2018,03:00,1401,290,Property Damage,123,E 18 ST and HIGHLAND AV,KANSAS CITY,64109,PJ1516,CPD,U,2,VIC,B,M,31,N,"18 ST and HIGHLAND AV
KANSAS CITY 64109",,,,
180012884,02/21/2018,22:39,02/21/2018,22:39,,,302,120,Armed Robbery,114,1800  HIGHLAND AV,KANSAS CITY,64108,PJ1585,CPD,U,2,SUS,B,M,,Y,"1800 HIGHLAND AV
KANSAS CITY 64108
(39.090491, -94.562198)",234,3,7,92
180031367,04/27/2018,21:00,04/27/2018,21:00,,,1352,280,Stolen Property OFFE,121,ELMA ST and WABASH AV,KANSAS CITY,64106,PJ0413,CPD,U,1,VIC,,,,N,"ELMA ST
KANSAS CITY 64106",,,,
180012389,02/19/2018,17:35,02/19/2018,17:35,,,702,240,Auto Theft,113,400  E 17 ST,KANSAS CITY,64105,PJ1404,CPD,U,1,SUS,U,U,,N,"400 E 17 ST
KANSAS CITY 64105
(39.093284, -94.578549)",11,4,7,92
180012686,02/21/2018,09:47,02/21/2018,09:47,,,702,240,Auto Theft,312,800  BENNINGTON AV,KANSAS CITY,64125,PJ0947,EPD,N,1,VIC,W,F,39,N,"800 BENNINGTON AV
KANSAS CITY 64125
(39.102192, -94.505203)",218,4,7,125
180009879,02/09/2018,11:03,02/09/2018,11:03,,,501,220,Burglary - Residence,635,4600  N BENNINGTON AV,KANSAS CITY,64117,PC1130,SCP,U,1,VIC,W,F,61,N,"4600 N BENNINGTON AV
KANSAS CITY 64117
(39.177382, -94.502917)",240,6,4,166
180000957,01/04/2018,22:30,01/04/2018,08:00,01/04/2018,10:00,702,240,Auto Theft,231,7500  PENNSYLVANIA AV,KANSAS CITY,64114,PJ5635,MPD,U,1,VIC,W,M,41,N,"7500 PENNSYLVANIA AV
KANSAS CITY 64114
(38.992517, -94.596245)",147,1,7,162
180001109,01/05/2018,15:00,01/04/2018,16:00,01/05/2018,13:00,1401,290,Property Damage,124,2600  BROOKLYN AV,KANSAS CITY,64127,PJ2165,CPD,U,1,VIC,,,,N,"2600 BROOKLYN AV
KANSAS CITY 64127
(39.078854, -94.557037)",234,3,7,95
180013495,02/24/2018,22:51,02/24/2018,15:53,,,1401,290,Property Damage,544,10500  CORRINGTON AV,KANSAS CITY,64134,PJ6876,SPD,U,1,SUS,B,M,,N,"10500 CORRINGTON AV
KANSAS CITY 64134
(38.933554, -94.506005)",23,1,7,143
180012367,02/19/2018,18:48,02/19/2018,18:40,,,1401,290,Property Damage,345,4700  HADEN CT,KANSAS CITY,64136,PJ4339,EPD,Y,1,VIC,B,F,29,N,"4700 HADEN CT
KANSAS CITY 64136
(39.033716, -94.397889)",91,2,7,132
180010780,02/11/2018,15:00,02/11/2018,15:00,,,1401,290,Property Damage,341,1800  MANCHESTER TR,KANSAS CITY,64126,PJ1703,EPD,U,1,SUS,W,M,,N,"1800 MANCHESTER TR
KANSAS CITY 64126
(39.087927, -94.492206)",55,3,7,94
180012862,02/21/2018,20:00,02/21/2018,19:55,,,302,120,Armed Robbery,543,7800  E 113 TE,KANSAS CITY,64134,PJ7086,SPD,U,1,VIC,W,M,32,Y,"7800 E 113
TE KANSAS CITY 64134",,,,
180012222,02/19/2018,07:17,02/19/2018,03:00,02/19/2018,04:00,501,220,Burglary - Residence,112,700  E 10 ST,KANSAS CITY,64106,PJ0961,CPD,U,1,SUS,U,U,,N,"700 E 10 ST
KANSAS CITY 64106
(39.102075, -94.574937)",5,4,7,75
180013342,02/23/2018,16:53,02/22/2018,22:45,02/23/2018,16:50,1401,290,Property Damage,323,3000  E 26 ST,KANSAS CITY,64127,PJ2111,EPD,N,1,SUS,U,U,,N,"3000 E 26 ST
KANSAS CITY 64127
(39.07875, -94.547443)",233,3,7,95
180001235,01/06/2018,02:53,01/05/2018,22:40,01/06/2018,02:05,1401,290,Property Damage,123,1700  E 18 ST,KANSAS CITY,64108,PJ1522,CPD,U,2,VIC,B,M,,N,"1700 E 18 ST
KANSAS CITY 64108
(39.091143, -94.56151)",234,3,7,92
180011276,02/15/2018,14:51,02/15/2018,14:51,02/15/2018,15:07,1352,280,Stolen Property OFFE,323,2600  PROSPECT AV,KANSAS CITY,64127,PJ2172,EPD,U,1,SUS,W,M,31,N,"2600 PROSPECT AV
KANSAS CITY 64127
(39.078772, -94.552412)",234,3,7,95
180009234,02/06/2018,18:13,02/06/2018,01:15,,,1401,290,Property Damage,345,5100  PLEASANT ST,KANSAS CITY,64133,PJ4386,EPD,Y,1,VIC,W,F,18,N,"5100 PLEASANT ST
KANSAS CITY 64133",,,,
180012245,02/19/2018,09:07,02/16/2018,17:00,02/19/2018,08:10,1401,290,Property Damage,113,1800  BALTIMORE AV,KANSAS CITY,64108,PJ1535,CPD,U,1,SUS,U,U,,N,"1800 BALTIMORE AV
KANSAS CITY 64108
(39.091724, -94.584763)",125,4,7,92
180012958,02/22/2018,09:49,02/21/2018,15:00,02/22/2018,08:46,1401,290,Property Damage,134,4300  ROCKHILL RD,KANSAS CITY,64110,PJ3488,CPD,U,1,VIC,W,F,31,N,"4300 ROCKHILL RD
KANSAS CITY 64110
(39.049228, -94.581851)",196,4,7,165
180012462,02/20/2018,09:31,02/18/2018,22:30,02/20/2018,08:45,702,240,Auto Theft,134,W 44 TE and TERRACE ST,KANSAS CITY,64111,PJ3512,CPD,U,1,VIC,W,F,55,N,"44 TE and TERRACE ST
KANSAS CITY 64111",,,,
180012825,02/21/2018,10:21,02/20/2018,18:00,02/21/2018,09:30,1401,290,Property Damage,142,3500  HIGHLAND AV,KANSAS CITY,64109,PJ2859,CPD,U,1,VIC,B,M,79,N,"3500 HIGHLAND AV
KANSAS CITY 64109
(39.062975, -94.563551)",78,3,7,19
180012216,02/19/2018,06:10,02/18/2018,19:30,02/19/2018,06:00,702,240,Auto Theft,633,2000  NE 54 ST,KANSAS CITY,64118,PC0760,SCP,N,1,SUS,U,U,,N,"2000 NE 54 ST
KANSAS CITY 64118
(39.191348, -94.555216)",82,6,4,154
180012389,02/19/2018,17:35,02/19/2018,17:35,,,702,240,Auto Theft,113,400  E 17 ST,KANSAS CITY,64105,PJ1404,CPD,U,1,VIC,W,F,47,N,"400 E 17 ST
KANSAS CITY 64105
(39.093284, -94.578549)",11,4,7,92
180012526,02/20/2018,15:15,02/20/2018,15:15,,,702,240,Auto Theft,222,5600  EUCLID AV,KANSAS CITY,64130,PJ4505,MPD,U,1,VIC,W,M,30,N,"5600 EUCLID AV
KANSAS CITY 64130
(39.024803, -94.562268)",58,2,7,157
180001475,01/07/2018,04:09,01/07/2018,00:01,01/07/2018,01:50,702,240,Auto Theft,423,100  NW BARRY RD,KANSAS CITY,64155,PC0345,NPD,U,1,SUS,U,U,,N,"100 NW BARRY RD
KANSAS CITY 64155
(39.246423, -94.581655)",243,5,4,154
180013154,02/23/2018,06:28,02/22/2018,20:30,02/23/2018,06:00,702,240,Auto Theft,631,4100  NE DAVIDSON RD,KANSAS CITY,64116,PC1199,SCP,U,1,SUS,U,U,,N,"4100 NE DAVIDSON RD
KANSAS CITY 64116
(39.171999, -94.560342)",92,4,4,167
180009214,02/06/2018,19:54,02/06/2018,19:54,,,1401,290,Property Damage,211,2600  SWOPE PK,KANSAS CITY,64130,PJ3933,MPD,U,1,SUS,B,M,,N,"2600 SWOPE PK
KANSAS CITY 64130
(39.038949, -94.554257)",175,3,7,157
180013018,02/22/2018,14:58,02/14/2018,12:00,02/22/2018,13:55,702,240,Auto Theft,121,400  HIGHLAND AV,KANSAS CITY,64106,PJ0385,CPD,U,1,SUS,U,U,,N,"400 HIGHLAND AV
KANSAS CITY 64106
(39.110527, -94.561518)",135,3,7,75
180013133,02/23/2018,01:21,02/22/2018,18:00,02/23/2018,01:15,702,240,Auto Theft,631,4100  NE DAVIDSON RD,KANSAS CITY,64116,PC1192,SCP,N,1,VIC,W,M,55,N,"4100 NE DAVIDSON RD
KANSAS CITY 64116
(39.171999, -94.560342)",92,4,4,167
180001086,01/05/2018,12:20,09/07/2017,12:00,01/05/2018,12:00,502,220,Burglary - Non Resid,234,8600  TROOST AV,KANSAS CITY,64131,PJ6197,MPD,U,1,VIC,W,M,56,N,"8600 TROOST AV
KANSAS CITY 64131
(38.971081, -94.576653)",81,2,7,163
180001384,01/06/2018,18:04,01/06/2018,09:30,01/06/2018,17:30,702,240,Auto Theft,414,5500  NW BARRY RD,KANSAS CITY,64154,PP0389,NPD,N,1,VIC,A,F,42,N,"5500 NW BARRY RD
KANSAS CITY 64154
(39.246812, -94.644194)",14,5,3,81
180013575,02/25/2018,00:45,02/24/2018,20:30,02/25/2018,01:04,501,220,Burglary - Residence,324,2600  COLORADO AV,KANSAS CITY,64126,PJ2221,EPD,U,1,SUS,U,U,,N,"2600 COLORADO AV
KANSAS CITY 64126
(39.077786, -94.521381)",107,3,7,95
180012865,02/21/2018,21:20,02/21/2018,20:30,02/21/2018,20:40,702,240,Auto Theft,631,4100  N OAK TR,KANSAS CITY,64116,PC1211,SCP,N,1,VIC,B,M,27,N,"4100 N OAK TR
KANSAS CITY 64116
(39.168561, -94.57675)",242,4,4,167
180013454,02/24/2018,12:44,02/19/2018,08:00,,,1198,26F,Identity Theft,642,1100  NE 113 TE,KANSAS CITY,64155,PC0081,SCP,N,1,SUS,U,M,,N,"1100 NE 113
TE KANSAS CITY 64155",,,,
180000845,01/03/2018,07:23,01/02/2018,10:30,01/03/2018,07:15,1401,290,Property Damage,111,900  JEFFERSON ST,KANSAS CITY,64105,PJ0842,CPD,U,1,SUS,U,U,,N,"900 JEFFERSON ST
KANSAS CITY 64105
(39.103925, -94.592065)",185,4,7,72
180000845,01/03/2018,07:23,01/02/2018,10:30,01/03/2018,07:15,1401,290,Property Damage,111,900  JEFFERSON ST,KANSAS CITY,64105,PJ0842,CPD,U,1,VIC,W,F,35,N,"900 JEFFERSON ST
KANSAS CITY 64105
(39.103925, -94.592065)",185,4,7,72
