"a_employee_number","e_gender","a_activity_status","a_location_primary","a_job_class_code","a_pay_type","a_location","a_bargain_unit","jb_job_calc_code","a_position_code","s_days_per_year","s_period_hours","s_hours_per_day","s_pay_periods","s_frequency","s_pay_scale","a_salary_annual","s_period_salary","s_daily_rate","s_hourly_rate","a_org","a_object","s_d_proj","s_start_date","s_end_date","s_reference_salary","a_base_pay","s_salary_job_pay","s_line_pay_amount","s_daily_rate_jb","s_hourly_rate_jp","s_status","s_emp_pay_type","s_hours_per_year","s_days_per_period","a_job_class_descsh","a_job_class_desc","jb_status","jb_pay_basis","jb_hrs_per_day","jb_hrs_per_yr","jb_employee_type","a_bargain_desc_sh","a_bargain_desc","a_location_desc_sh","a_location_desc","s_inactive","s_fulltime_percent","ch_calendar_code","s_work_start_date","s_work_end_date"
"1808","Male","A","23","1105","100","23","1000","32","110500003","260.00","86.67","8.00","24.0000","S","A","77004.60","3208.53","296.1715","37.0214","01235031","400003",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","77004.60","Y","77004.60","3208.53","296.1715","37.0214","1",,"2080.00","10.83","CB EQ MEC","COMB. EQUIPMENT MECHANIC",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"1815","Male","A","16","2365","100","16","2000","32","236500003","260.00","81.25","7.50","24.0000","S","A","114244.08","4760.17","439.4003","58.5867","15063619","400002",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","114244.08","Y","114244.08","4760.17","439.4003","58.5867","1",,"1950.00","10.83","PLN CHK EN","PLAN CHECKING ENGINEER",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","PLAN/BLDG","PLANNING & BUILDING REGULATION","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"1819","Female","A","16","4033","100","16","4000","21","403300001","260.00","81.25","7.50","24.0000","S","S","224628.00","9359.50","863.9538","115.1938",,,,"2012-06-01T00:00:00.000","9999-12-31T00:00:00.000","224628.00","Y","224628.00","9359.50","863.9538","115.1938","1",,"1950.00","0.00","COM DEV DR","COMMUNITY DEVELOPMENT DIRECTOR",,"S","7.50","1950.00",,"EXE MNGMNT","EXECUTIVE MANAGEMENT","PLAN/BLDG","PLANNING & BUILDING REGULATION","A","1.0000",,"2012-06-01T00:00:00.000","9999-12-31T00:00:00.000"
"1821","Male","A","19","5005","100","19","5000","32","500500026","260.00","86.67","8.00","24.0000","S","A","138229.88","5759.58","531.6534","66.4567","01191021","400004",,"2008-01-16T00:00:00.000","9999-12-31T00:00:00.000","138229.88","Y","138229.88","5759.58","531.6534","66.4567","1",,"2080.00","10.83","POL SERGEA","POLICE SERGEANT",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2008-01-16T00:00:00.000","9999-12-31T00:00:00.000"
"1827","Female","A","19","2176","100","19","2000","32","217600001","260.00","81.25","7.50","24.0000","S","A","103878.84","4328.29","399.5340","53.2712","01193021","400002",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","103878.84","Y","103878.84","4328.29","399.5340","53.2712","1",,"1950.00","10.83","CRM PREV","CRIME PREVENTION MANAGER",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","POLICE","POLICE","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"1829","Male","A","26","2330","100","26","2000","32","233000003","260.00","81.25","7.50","24.0000","S","A","104187.53","4341.15","400.7213","53.4295","01261017","400002",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","104187.53","Y","104187.53","4341.15","400.7213","53.4295","4",,"1950.00","10.83","NET&SYS SP","NETWORK & SYSTEMS SPEC II",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","IT","INFORMATION TECHNOLOGY","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"1830","Male","A","23","1105","100","23","1000","32","110500005","260.00","86.67","8.00","24.0000","S","A","77004.60","3208.53","296.1715","37.0214","01235031","400003",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","77004.60","Y","77004.60","3208.53","296.1715","37.0214","4",,"2080.00","10.83","CB EQ MEC","COMB. EQUIPMENT MECHANIC",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"1839","Female","A","19","5005","100","19","5000","32","500500024","260.00","86.67","8.00","24.0000","S","A","125292.30","5220.51","481.8935","60.2367","01191021","400004",,"2008-04-10T00:00:00.000","9999-12-31T00:00:00.000","125292.30","Y","125292.30","5220.51","481.8935","60.2367","4",,"2080.00","10.83","POL SERGEA","POLICE SERGEANT",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2008-04-10T00:00:00.000","9999-12-31T00:00:00.000"
"1843","Male","A","23","2405","100","23","2000","32","240500001","260.00","86.67","8.00","24.0000","S","A","97167.16","4048.63","373.7198","46.7150","01232131","400002",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","97167.16","Y","97167.16","4048.63","373.7198","46.7150","4",,"2080.00","10.83","PW FM SUP","PW FACILS MAINT SUPERINTENDENT",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"1850","Male","A","19","5000","100","19","5000","32","500000113","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2008-09-18T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2008-09-18T00:00:00.000","9999-12-31T00:00:00.000"
"1853","Female","A","18","4075","100","18","4000","21","407500001","260.00","81.25","7.50","24.0000","S","S","189960.00","7915.00","730.6154","97.4154",,,,"2015-01-01T00:00:00.000","9999-12-31T00:00:00.000","189960.00","Y","189960.00","7915.00","730.6154","97.4154","1",,"1950.00","0.00","HUM RES OF","HR PERSONNEL OFFICER",,"S","7.50","1950.00",,"EXE MNGMNT","EXECUTIVE MANAGEMENT","HRM","HUMAN RESOURCES MANAGEMENT","A","1.0000",,"2015-01-01T00:00:00.000","9999-12-31T00:00:00.000"
"1854","Male","A","19","5000","100","19","5000","32","500000068","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2008-01-16T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2008-01-16T00:00:00.000","9999-12-31T00:00:00.000"
"1855","Male","A","23","1215","100","23","1000","32","121500001","260.00","86.67","8.00","24.0000","S","A","55141.57","2297.57","212.0830","26.5104","01233631","400003",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","55141.57","Y","55141.57","2297.57","212.0830","26.5104","1",,"2080.00","10.83","GRDSKP GRD","GROUNDSKEEPER/GARDENER",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"1857","Male","A","19","5005","100","19","5000","32","500500010","260.00","86.67","8.00","24.0000","S","A","138229.88","5759.58","531.6534","66.4567","01191021","400004",,"2013-06-02T00:00:00.000","9999-12-31T00:00:00.000","138229.88","Y","138229.88","5759.58","531.6534","66.4567","1",,"2080.00","10.83","POL SERGEA","POLICE SERGEANT",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2013-06-02T00:00:00.000","9999-12-31T00:00:00.000"
"1864","Male","A","16","1359","100","16","1000","32","135900003","260.00","81.25","7.50","24.0000","S","A","102926.48","4288.60","395.8711","52.7828","15063619","400003",,"2008-11-07T00:00:00.000","9999-12-31T00:00:00.000","102926.48","Y","102926.48","4288.60","395.8711","52.7828","1",,"1950.00","10.83","SR BLD INS","SENIOR BUILDING INSPECTOR",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","PLAN/BLDG","PLANNING & BUILDING REGULATION","A","1.0000",,"2008-11-07T00:00:00.000","9999-12-31T00:00:00.000"
"1865","Male","A","16","2055","100","16","2000","32","205500001","260.00","81.25","7.50","24.0000","S","A","108809.44","4533.73","418.4978","55.7997","15063619","400002",,"2011-05-27T00:00:00.000","9999-12-31T00:00:00.000","108809.44","Y","108809.44","4533.73","418.4978","55.7997","1",,"1950.00","10.83","BLDG IN SU","BUILDING INSPECTOR SUPERVISOR",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","PLAN/BLDG","PLANNING & BUILDING REGULATION","A","1.0000",,"2011-05-27T00:00:00.000","9999-12-31T00:00:00.000"
"1872","Female","A","17","2000","100","17","2000","32","200000002","260.00","81.25","7.50","24.0000","S","A","118411.80","4933.83","455.4300","60.7240","01172015","400002",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","118411.80","Y","118411.80","4933.83","455.4300","60.7240","1",,"1950.00","10.83","ACC MNGR","ACCOUNTING MANAGER",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","FINANCE","FINANCE","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"1876","Male","A","19","5005","100","19","5000","32","500500027","260.00","86.67","8.00","24.0000","S","A","138229.88","5759.58","531.6534","66.4567","01191021","400004",,"2008-01-02T00:00:00.000","9999-12-31T00:00:00.000","138229.88","Y","138229.88","5759.58","531.6534","66.4567","1",,"2080.00","10.83","POL SERGEA","POLICE SERGEANT",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2008-01-02T00:00:00.000","9999-12-31T00:00:00.000"
"1877","Female","A","17","2480","100","17","2000","32","248000001","260.00","81.25","7.50","24.0000","S","A","103878.84","4328.29","399.5340","53.2712","01178015","400002",,"2012-08-01T00:00:00.000","9999-12-31T00:00:00.000","103878.84","Y","103878.84","4328.29","399.5340","53.2712","1",,"1950.00","10.83","SEN BUYER","SENIOR BUYER",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","FINANCE","FINANCE","A","1.0000",,"2012-08-01T00:00:00.000","9999-12-31T00:00:00.000"
"1879","Male","A","19","5000","100","19","5000","32","500000047","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2008-01-16T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2008-01-16T00:00:00.000","9999-12-31T00:00:00.000"
"1896","Female","A","16","2032","100","16","2000","32","203200001","260.00","81.25","7.50","24.0000","S","A","92206.86","3841.95","354.6418","47.2856",,,,"2008-09-21T00:00:00.000","9999-12-31T00:00:00.000","92206.86","Y","92206.86","3841.95","354.6418","47.2856","1",,"1950.00","10.83","ASSOC ANAL","ASSOCIATE ADMIN ANALYST",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","PLAN/BLDG","PLANNING & BUILDING REGULATION","A","1.0000",,"2008-09-21T00:00:00.000","9999-12-31T00:00:00.000"
"1902","Male","A","19","5000","100","19","5000","32","500000111","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2008-09-11T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2008-09-11T00:00:00.000","9999-12-31T00:00:00.000"
"1906","Male","A","23","2350","100","23","2000","32","235000003","260.00","86.67","8.00","24.0000","S","A","83423.43","3475.98","320.8593","40.1074","01233631","400002",,"2008-10-01T00:00:00.000","9999-12-31T00:00:00.000","83423.43","Y","83423.43","3475.98","320.8593","40.1074","1",,"2080.00","10.83","PRKS SUPV","PARKS SUPERVISOR",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2008-10-01T00:00:00.000","9999-12-31T00:00:00.000"
"1909","Male","A","19","5005","100","19","5000","32","500500014","260.00","86.67","8.00","24.0000","S","A","138229.88","5759.58","531.6534","66.4567","01191021","400004",,"2008-09-06T00:00:00.000","9999-12-31T00:00:00.000","138229.88","Y","138229.88","5759.58","531.6534","66.4567","1",,"2080.00","10.83","POL SERGEA","POLICE SERGEANT",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2008-09-06T00:00:00.000","9999-12-31T00:00:00.000"
"1921","Male","A","23","1210","100","23","1000","32","121000003","260.00","86.67","8.00","24.0000","S","A","62588.46","2607.85","240.7248","30.0906",,,,"2012-01-24T00:00:00.000","9999-12-31T00:00:00.000","62588.46","Y","62588.46","2607.85","240.7248","30.0906","1",,"2080.00","10.83","GARDENER","GARDENER",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2012-01-24T00:00:00.000","9999-12-31T00:00:00.000"
"1923","Male","A","24","1615","101","24","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","19.3640","01241055","400006",,"2008-05-23T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","19.3640","9",,"0.00","0.00","LIB AIDE","LIBRARY AIDE G/IIA",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","LIBRARY","LIBRARY","A","0.4000",,"2008-05-23T00:00:00.000","9999-12-31T00:00:00.000"
"1926","Female","A","37","4000","100","37","4000","32","400000001","260.00","81.25","7.50","24.0000","S","A","142893.00","5953.88","549.5885","73.2785",,,,"2014-05-12T00:00:00.000","9999-12-31T00:00:00.000","142893.00","Y","142893.00","5953.88","549.5885","73.2785","1",,"1950.00","10.83","ADMIN CH","ADMINISTRATIVE CHIEF",,"S","7.50","1950.00",,"EXE MNGMNT","EXECUTIVE MANAGEMENT","INTL SERV","INTERNAL SERVICES PROGRAM","A","1.0000",,"2014-05-12T00:00:00.000","9999-12-31T00:00:00.000"
"1929","Male","A","19","5000","100","19","5000","32","500000007","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2008-04-28T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2008-04-28T00:00:00.000","9999-12-31T00:00:00.000"
"1940","Male","A","19","5505","100","19","5500","32","550500002","260.00","86.67","8.00","24.0000","S","A","156834.29","6534.76","603.2088","75.4011","01191021","400004",,"2013-10-31T00:00:00.000","9999-12-31T00:00:00.000","156834.29","Y","156834.29","6534.76","603.2088","75.4011","1",,"2080.00","10.83","POL LIEUTN","POLICE LIEUTENANT",,,"0.00","0.00",,"RPMA","RICHMOND POLICE MGMT ASSOC","POLICE","POLICE","A","1.0000",,"2013-10-31T00:00:00.000","9999-12-31T00:00:00.000"
"1973","Female","A","19","1770","101","19","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","16.6448","01191021","400006",,"2008-10-23T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","16.6448","10",,"0.00","0.00","SCL CRSG G","SCHOOL CROSSING GRD G/IIB",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","POLICE","POLICE","A","0.4000",,"2008-10-23T00:00:00.000","9999-12-31T00:00:00.000"
"1977","Male","A","20","3010","100","20","3000","32","301000011","242.67","121.33","12.00","24.0000","S","A","130438.20","5434.93","537.5127","44.7927","01202022","400005",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","130438.20","Y","130438.20","5434.93","537.5127","44.7927","1",,"2912.00","10.11","FIRE ENGR","FIRE ENGINEER",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"1978","Male","A","20","3005","100","20","3000","32","300500007","242.67","121.33","12.00","24.0000","S","A","150005.49","6250.23","618.1460","51.5122","01202022","400005",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","150005.49","Y","150005.49","6250.23","618.1460","51.5122","1",,"2912.00","10.11","FIRE CAPT","FIRE CAPTAIN",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"1979","Male","A","20","3005","100","20","3000","32","300500010","242.67","121.33","12.00","24.0000","S","A","150005.49","6250.23","618.1460","51.5122","01202022","400005",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","150005.49","Y","150005.49","6250.23","618.1460","51.5122","1",,"2912.00","10.11","FIRE CAPT","FIRE CAPTAIN",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"1980","Male","A","20","3015","100","20","3000","32","301500007","242.67","121.33","12.00","24.0000","S","A","122522.41","5105.10","504.8931","42.0744","01202022","400005",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","122522.41","Y","122522.41","5105.10","504.8931","42.0744","1",,"2912.00","10.11","FIRE FIGHT","FIRE FIGHTER",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"1981","Male","A","20","3010","100","20","3000","32","301000008","242.67","121.33","12.00","24.0000","S","A","130438.20","5434.93","537.5127","44.7927","01202022","400005",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","130438.20","Y","130438.20","5434.93","537.5127","44.7927","1",,"2912.00","10.11","FIRE ENGR","FIRE ENGINEER",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"1982","Male","A","20","3010","100","20","3000","32","301000023","242.67","121.33","12.00","24.0000","S","A","130438.20","5434.93","537.5127","44.7927","01202022","400005",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","130438.20","Y","130438.20","5434.93","537.5127","44.7927","1",,"2912.00","10.11","FIRE ENGR","FIRE ENGINEER",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"1983","Male","A","20","3005","100","20","3000","32","300500003","242.67","121.33","12.00","24.0000","S","A","150005.49","6250.23","618.1460","51.5122","01202022","400005",,"2008-07-10T00:00:00.000","9999-12-31T00:00:00.000","150005.49","Y","150005.49","6250.23","618.1460","51.5122","1",,"2912.00","10.11","FIRE CAPT","FIRE CAPTAIN",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2008-07-10T00:00:00.000","9999-12-31T00:00:00.000"
"1984","Male","A","20","3010","100","20","3000","32","301000010","242.67","121.33","12.00","24.0000","S","A","130438.20","5434.93","537.5127","44.7927","01202022","400005",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","130438.20","Y","130438.20","5434.93","537.5127","44.7927","1",,"2912.00","10.11","FIRE ENGR","FIRE ENGINEER",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"1985","Male","A","20","3005","100","20","3000","32","300500005","242.67","121.33","12.00","24.0000","S","A","150005.49","6250.23","618.1460","51.5122","01202022","400005",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","150005.49","Y","150005.49","6250.23","618.1460","51.5122","1",,"2912.00","10.11","FIRE CAPT","FIRE CAPTAIN",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"1986","Male","A","20","3500","100","20","3500","32","350000004","242.67","121.33","12.00","24.0000","S","A","159828.63","6659.53","658.6254","54.8855","01202022","400005",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","159828.63","Y","159828.63","6659.53","658.6254","54.8855","1",,"2912.00","10.11","BAT CHF","BATTALION CHIEF",,,"0.00","0.00",,"FRE MNGMNT","RICHMOND FIRE MANAGEMENT","FIRE","FIRE","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"1990","Male","A","19","5000","100","19","5000","32","500000067","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2008-01-29T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2008-01-29T00:00:00.000","9999-12-31T00:00:00.000"
"1998","Female","A","16","1095","100","16","1000","32","109500001","260.00","81.25","7.50","24.0000","S","A","66921.16","2788.38","257.3891","34.3185","01163019","400003",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","66921.16","Y","66921.16","2788.38","257.3891","34.3185","1",,"1950.00","10.83","CDE OFF I","CODE ENFORCEMENT OFFICER I",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","PLAN/BLDG","PLANNING & BUILDING REGULATION","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"2007","Male","A","15","2535","100","15","2000","32","253500002","260.00","81.25","7.50","24.0000","S","A","72155.62","3006.48","277.5216","37.0029",,,,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","72155.62","Y","72155.62","3006.48","277.5216","37.0029","1",,"1950.00","10.83","SUPV OF AS","SUPERVISING OFFICE ASSISTANT",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","CITY ATTY","CITY ATTORNEY","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"2010","Male","A","19","5005","100","19","5000","32","500500015","260.00","86.67","8.00","24.0000","S","A","138229.88","5759.58","531.6534","66.4567","01191021","400004",,"2008-09-11T00:00:00.000","9999-12-31T00:00:00.000","138229.88","Y","138229.88","5759.58","531.6534","66.4567","1",,"2080.00","10.83","POL SERGEA","POLICE SERGEANT",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2008-09-11T00:00:00.000","9999-12-31T00:00:00.000"
