Report_No,Reported_Date,Reported_Time,From_Date,From_Time,To_Date,To_Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Involvement,Race,Sex,Age,Firearm Used Flag,Location
KC19086117,11/09/2019,21:46,11/09/2019,21:46,11/10/2019,0:27,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,543,7800  E 107TH ST,KANSAS CITY,,PJ6907,SPD,Y,VIC,W,F,33,false,"7800  E 107TH ST
KANSAS CITY
(38.93014, -94.498107)"
KC19088648,11/09/2019,20:30,11/09/2019,17:30,11/09/2019,17:31,Abuse of a Child,13A,Aggravated Assault,115,9100  NE 79TH STREET,KANSAS CITY,64158,,CPD,N,VIC,W,M,,false,"9100  NE 79TH STREET
KANSAS CITY 64158
(39.237204, -94.470893)"
KC19085935,11/09/2019,8:49,09/16/2019,12:00,09/17/2019,12:00,Abuse of a Child,13A,Aggravated Assault,243,7700  SMALLEY AVE,KANSAS CITY,64138,PJ5829,MPD,Y,VIC,B,F,,false,"7700  SMALLEY AVE
KANSAS CITY 64138
(38.984473, -94.495993)"
KC19086121,11/09/2019,22:18,11/09/2019,22:00,,,Assault (Aggravated),13A,Aggravated Assault,541,BANNISTER RD and MARION PARK DR,KANSAS CITY,64137,,SPD,Y,VIC,B,M,52,true,"BANNISTER RD and MARION PARK DR
KANSAS CITY 64137
(38.953487, -94.535875)"
KC19085950,11/09/2019,9:18,11/09/2019,9:15,,,Assault (Aggravated),13A,Aggravated Assault,545,10600  RICHMOND AVE,KANSAS CITY,64134,PJ6864,SPD,N,VIC,B,F,,true,"10600  RICHMOND AVE
KANSAS CITY 64134
(38.932023, -94.501819)"
KC19086065,11/09/2019,17:20,11/09/2019,17:20,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,241,6700  BELLEFONTAINE AVE,KANSAS CITY,64132,PJ5196,MPD,Y,VIC,B,F,41,false,"6700  BELLEFONTAINE AVE
KANSAS CITY 64132
(39.005014, -94.550725)"
KC19086039,11/09/2019,16:14,11/09/2019,16:14,,,Assault (Aggravated),13A,Aggravated Assault,542,9100  BLUE RIDGE BLVD,KANSAS CITY,64132,PJ6396,SPD,Y,VIC,B,M,63,false,"9100  BLUE RIDGE BLVD
KANSAS CITY 64132
(38.958237, -94.499343)"
KC19086107,11/09/2019,20:37,11/09/2019,20:37,,,Assault (Aggravated),13A,Aggravated Assault,241,2300  E MEYER AVE,KANSAS CITY,,,MPD,N,VIC,B,M,,true,"2300  E MEYER AVE
KANSAS CITY
(41.225087, -111.995411)"
KC19085950,11/09/2019,9:18,11/09/2019,9:15,,,Assault (Aggravated),13A,Aggravated Assault,545,10600  RICHMOND AVE,KANSAS CITY,64134,PJ6864,SPD,N,VIC,B,F,21,true,"10600  RICHMOND AVE
KANSAS CITY 64134
(38.932023, -94.501819)"
KC19085950,11/09/2019,9:18,11/09/2019,9:15,,,Assault (Aggravated),13A,Aggravated Assault,545,10600  RICHMOND AVE,KANSAS CITY,64134,PJ6864,SPD,N,VIC,B,M,37,true,"10600  RICHMOND AVE
KANSAS CITY 64134
(38.932023, -94.501819)"
KC19086107,11/09/2019,20:37,11/09/2019,20:37,,,Assault (Aggravated),13A,Aggravated Assault,241,2300  E MEYER AVE,KANSAS CITY,,,MPD,N,VIC,B,M,28,true,"2300  E MEYER AVE
KANSAS CITY
(41.225087, -111.995411)"
KC19085851,11/08/2019,19:42,11/08/2019,19:40,11/08/2019,19:42,Assault (Aggravated),13A,Aggravated Assault,342,5400  E 27TH TER,KANSAS CITY,,,EPD,N,VIC,B,M,60,false,"5400  E 27TH TER
KANSAS CITY
(39.075299, -94.519224)"
KC19085773,11/08/2019,14:22,11/08/2019,14:23,,,Assault (Aggravated),13A,Aggravated Assault,232,7600  TROOST AVE,KANSAS CITY,64131,,MPD,N,VIC,B,F,,true,"7600  TROOST AVE
KANSAS CITY 64131
(38.989532, -94.575761)"
KC19085822,11/08/2019,15:41,11/08/2019,14:00,,,Assault (Aggravated),13A,Aggravated Assault,125,LINWOOD AVE and HARRISON ST,KANSAS CITY,,,CPD,N,VIC,W,M,64,false,
KC19085773,11/08/2019,14:22,11/08/2019,14:23,,,Assault (Aggravated),13A,Aggravated Assault,232,7600  TROOST AVE,KANSAS CITY,64131,,MPD,N,VIC,B,M,,true,"7600  TROOST AVE
KANSAS CITY 64131
(38.989532, -94.575761)"
KC19085773,11/08/2019,14:22,11/08/2019,14:23,,,Assault (Aggravated),13A,Aggravated Assault,232,7600  TROOST AVE,KANSAS CITY,64131,,MPD,N,VIC,B,M,29,true,"7600  TROOST AVE
KANSAS CITY 64131
(38.989532, -94.575761)"
KC19085773,11/08/2019,14:22,11/08/2019,14:23,,,Assault (Aggravated),13A,Aggravated Assault,232,7600  TROOST AVE,KANSAS CITY,64131,,MPD,N,VIC,I,F,57,true,"7600  TROOST AVE
KANSAS CITY 64131
(38.989532, -94.575761)"
KC19085773,11/08/2019,14:22,11/08/2019,14:23,,,Assault (Aggravated),13A,Aggravated Assault,232,7600  TROOST AVE,KANSAS CITY,64131,,MPD,N,VIC,B,M,49,true,"7600  TROOST AVE
KANSAS CITY 64131
(38.989532, -94.575761)"
KC19085773,11/08/2019,14:22,11/08/2019,14:23,,,Assault (Aggravated),13A,Aggravated Assault,232,7600  TROOST AVE,KANSAS CITY,64131,,MPD,N,VIC,B,M,37,true,"7600  TROOST AVE
KANSAS CITY 64131
(38.989532, -94.575761)"
KC19085773,11/08/2019,14:22,11/08/2019,14:23,,,Assault (Aggravated),13A,Aggravated Assault,232,7600  TROOST AVE,KANSAS CITY,64131,,MPD,N,VIC,B,F,19,true,"7600  TROOST AVE
KANSAS CITY 64131
(38.989532, -94.575761)"
KC19085773,11/08/2019,14:22,11/08/2019,14:23,,,Assault (Aggravated),13A,Aggravated Assault,232,7600  TROOST AVE,KANSAS CITY,64131,,MPD,N,VIC,B,F,45,true,"7600  TROOST AVE
KANSAS CITY 64131
(38.989532, -94.575761)"
KC19085773,11/08/2019,14:22,11/08/2019,14:23,,,Assault (Aggravated),13A,Aggravated Assault,232,7600  TROOST AVE,KANSAS CITY,64131,,MPD,N,VIC,B,M,29,true,"7600  TROOST AVE
KANSAS CITY 64131
(38.989532, -94.575761)"
KC19085888,11/08/2019,23:33,11/08/2019,23:33,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,312,4000  MORRELL AVE,KANSAS CITY,64123,,EPD,Y,VIC,W,F,40,false,"4000  MORRELL AVE
KANSAS CITY 64123
(39.112065, -94.534627)"
KC19085773,11/08/2019,14:22,11/08/2019,14:23,,,Assault (Aggravated),13A,Aggravated Assault,232,7600  TROOST AVE,KANSAS CITY,64131,,MPD,N,VIC,B,M,28,true,"7600  TROOST AVE
KANSAS CITY 64131
(38.989532, -94.575761)"
KC19085367,11/07/2019,2:43,11/07/2019,2:15,11/07/2019,3:15,Assault (Aggravated),13A,Aggravated Assault,330,5200  E 30 ST,KANSAS CITY,64128,,EPD,N,VIC,W,M,48,false,"5200  E 30 ST
KANSAS CITY 64128
(39.070718, -94.522834)"
KC19085392,11/07/2019,7:17,11/07/2019,6:30,,,Assault (Aggravated),13A,Aggravated Assault,133,100  W 39TH ST,KANSAS CITY,64111,PJ3132,CPD,N,VIC,W,M,50,false,"100  W 39TH ST
KANSAS CITY 64111
(39.05663, -94.587527)"
KC19085557,11/07/2019,18:32,11/07/2019,18:32,,,Assault (Aggravated),13A,Aggravated Assault,211,BLUE PARKWAY and SNI-A-BAR,KANSAS CITY,64132,,MPD,N,VIC,W,M,33,true,"BLUE PARKWAY and SNI-A-BAR
KANSAS CITY 64132
(39.03473, -94.517991)"
KC19085461,11/07/2019,12:08,11/07/2019,12:05,,,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,532,5500  E 96TH PL,KANSAS CITY,64134,,SPD,Y,VIC,B,F,42,false,
KC19085392,11/07/2019,7:17,11/07/2019,6:30,,,Assault (Aggravated),13A,Aggravated Assault,133,100  W 39TH ST,KANSAS CITY,64111,PJ3132,CPD,N,VIC,B,M,39,false,"100  W 39TH ST
KANSAS CITY 64111
(39.05663, -94.587527)"
KC19085557,11/07/2019,18:32,11/07/2019,18:32,,,Assault (Aggravated),13A,Aggravated Assault,211,BLUE PARKWAY and SNI-A-BAR,KANSAS CITY,64132,,MPD,N,VIC,W,F,,true,"BLUE PARKWAY and SNI-A-BAR
KANSAS CITY 64132
(39.03473, -94.517991)"
KC19085357,11/06/2019,23:38,11/06/2019,23:38,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,343,4100  HARDESTY AVE,KANSAS CITY,,PJ3439,EPD,Y,VIC,B,F,38,false,"4100  HARDESTY AVE
KANSAS CITY
(39.051174, -94.522308)"
KC19085288,11/06/2019,16:44,11/06/2019,16:44,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,333,4100  COLLEGE AVE,KANSAS CITY,,PJ3401,EPD,Y,VIC,B,M,19,false,"4100  COLLEGE AVE
KANSAS CITY
(39.051551, -94.545707)"
KC19085272,11/06/2019,16:17,11/06/2019,16:00,11/06/2019,16:00,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,334,4500  MONTGALL AVE,KANSAS CITY,64130,PJ3666,EPD,Y,VIC,B,F,29,true,"4500  MONTGALL AVE
KANSAS CITY 64130
(39.044415, -94.55302)"
KC19085287,11/06/2019,17:19,11/06/2019,14:30,,,Assault (Non-Aggravated),13A,Aggravated Assault,535,11500  TROOST AVE,KANSAS CITY,64158,,SPD,N,VIC,W,M,56,false,"11500  TROOST AVE
KANSAS CITY 64158
(38.918307, -94.579272)"
KC19085201,11/06/2019,13:06,11/06/2019,13:00,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,144,4200  OLIVE ST,KANSAS CITY,,PJ3429,CPD,Y,VIC,B,M,58,false,"4200  OLIVE ST
KANSAS CITY
(39.050012, -94.556208)"
KC19085057,11/05/2019,20:14,11/05/2019,21:23,11/05/2019,22:44,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,234,100  W 89TH ST,KANSAS CITY,64114,PJ6255,MPD,Y,VIC,B,F,19,false,"100  W 89TH ST
KANSAS CITY 64114
(38.966758, -94.591962)"
KC19084969,11/05/2019,16:16,11/05/2019,16:25,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,534,11300  GRANDVIEW RD,KANSAS CITY,64134,,SPD,Y,VIC,B,F,28,false,"11300  GRANDVIEW RD
KANSAS CITY 64134
(38.919897, -94.532664)"
KC19085021,11/05/2019,17:23,11/05/2019,17:23,11/05/2019,19:31,Abuse of a Child,13A,Aggravated Assault,531,9700  MARION PARK DR,KANSAS CITY,64137,PJ6566,SPD,Y,VIC,B,F,,false,"9700  MARION PARK DR
KANSAS CITY 64137
(38.950149, -94.536077)"
KC19084955,11/05/2019,14:40,11/05/2019,0:30,,,Assault (Non-Aggravated),13A,Aggravated Assault,641,4700  N DRURY AVE,KANSAS CITY,,,SCP,N,VIC,W,F,62,false,"4700  N DRURY AVE
KANSAS CITY
(39.179394, -94.515731)"
KC19085070,11/05/2019,22:11,11/05/2019,22:11,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,331,3200  E 28TH ST,KANSAS CITY,64128,PJ2297,EPD,Y,VIC,B,M,,false,"3200  E 28TH ST
KANSAS CITY 64128
(39.074611, -94.545816)"
KC19084708,11/04/2019,18:31,11/03/2019,13:30,,,Assault (Aggravated),13A,Aggravated Assault,334,4400  ASKEW AVE,KANSAS CITY,64130,PJ3612,EPD,N,VIC,B,M,68,false,"4400  ASKEW AVE
KANSAS CITY 64130
(39.045861, -94.542549)"
KC19084669,11/04/2019,16:05,11/04/2019,16:05,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,144,4200  FLORA AVE,KANSAS CITY,64110,PJ3410,CPD,Y,VIC,B,F,59,false,"4200  FLORA AVE
KANSAS CITY 64110
(39.050372, -94.566632)"
KC19084489,11/04/2019,0:05,11/04/2019,0:01,,,Assault (Non-Aggravated),13A,Aggravated Assault,312,WILSON AVE and EWING AVE,KANSAS CITY,,PJ0497,EPD,Y,VIC,W,F,29,false,"WILSON AVE and EWING AVE
KANSAS CITY
(39.108331, -94.502563)"
KC19084657,11/04/2019,15:04,11/04/2019,15:00,,,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,331,5800  E 20,KANSAS CITY,,,EPD,Y,VIC,B,F,27,false,"5800  E 20
KANSAS CITY
(39.086609, -94.513848)"
KC19084565,11/04/2019,9:49,11/03/2019,19:00,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,644,8600  NE 111 ST,KANSAS CITY,64157,,SCP,Y,VIC,B,F,30,false,"8600  NE 111 ST
KANSAS CITY 64157
(39.295088, -94.475879)"
KC19084457,11/03/2019,19:18,11/03/2019,19:18,,,Assault (Aggravated),13A,Aggravated Assault,212,4200  E 62ND ST,KANSAS CITY,64130,,CPD,N,VIC,B,M,,false,"4200  E 62ND ST
KANSAS CITY 64130
(39.013377, -94.535531)"
KC19084392,11/03/2019,14:08,11/03/2019,14:08,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,345,11700  E 50 TER,KANSAS CITY,,,EPD,Y,VIC,B,M,27,false,"11700  E 50 TER
KANSAS CITY
(39.030854, -94.442128)"
KC19084457,11/03/2019,19:18,11/03/2019,19:18,,,Assault (Aggravated),13A,Aggravated Assault,212,4200  E 62ND ST,KANSAS CITY,64130,,CPD,N,VIC,B,F,19,false,"4200  E 62ND ST
KANSAS CITY 64130
(39.013377, -94.535531)"
KC19084364,11/03/2019,11:22,11/02/2019,17:30,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,233,1300  E 83 ST,KANSAS CITY,64132,,MPD,Y,VIC,B,F,33,true,
KC19084444,11/03/2019,18:03,11/03/2019,17:45,11/03/2019,18:58,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,223,6100  WALROND AVE,KANSAS CITY,64130,PJ4855,MPD,Y,VIC,B,F,32,false,"6100  WALROND AVE
KANSAS CITY 64130
(39.015425, -94.549041)"
KC19084447,11/03/2019,18:09,11/03/2019,15:00,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,211,3000  E 49TH ST,KANSAS CITY,64130,,MPD,Y,VIC,W,F,51,false,
KC19084347,11/03/2019,8:51,11/02/2019,12:00,,,Assault (Aggravated),13A,Aggravated Assault,234,84TH ST and INDIANA AVE,KANSAS CITY,,,MPD,N,VIC,W,M,51,false,
KC19084457,11/03/2019,19:18,11/03/2019,19:18,,,Assault (Aggravated),13A,Aggravated Assault,212,4200  E 62ND ST,KANSAS CITY,64130,,CPD,N,VIC,B,F,,false,"4200  E 62ND ST
KANSAS CITY 64130
(39.013377, -94.535531)"
KC19084178,11/02/2019,14:35,11/02/2019,14:31,,,Assault (Aggravated),13A,Aggravated Assault,342,8800  LEEDS RD,KANSAS CITY,,PJ3163,EPD,N,VIC,B,M,45,true,"8800  LEEDS RD
KANSAS CITY
(39.056419, -94.479484)"
KC19084158,11/02/2019,12:31,10/31/2019,18:00,11/01/2019,9:00,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,212,3800  E 68TH TER,KANSAS CITY,64132,PJ5253,MPD,Y,VIC,B,F,56,true,"3800  E 68TH TER
KANSAS CITY 64132
(39.001941, -94.542738)"
KC19084222,11/02/2019,18:30,11/02/2019,18:25,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,324,2600  KENSINGTON AVE,KANSAS CITY,64127,PJ2209,EPD,Y,VIC,B,M,28,false,"2600  KENSINGTON AVE
KANSAS CITY 64127
(39.078152, -94.531922)"
KC19084271,11/02/2019,23:04,11/02/2019,23:00,11/02/2019,23:08,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,343,4300  E 31ST ST,KANSAS CITY,64128,PJ2607,EPD,Y,VIC,B,F,33,false,"4300  E 31ST ST
KANSAS CITY 64128
(39.069231, -94.532945)"
KC19083763,11/01/2019,2:07,11/01/2019,2:00,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,222,4900  WOODLAND AVE,KANSAS CITY,64110,PJ3955,MPD,Y,VIC,W,F,,true,"4900  WOODLAND AVE
KANSAS CITY 64110
(39.037573, -94.563874)"
KC19083757,11/01/2019,1:28,11/01/2019,1:15,,,Assault (Aggravated),13A,Aggravated Assault,331,E 31ST ST and CHESTNUT AVE,KANSAS CITY,6411,PJ2489,EPD,N,VIC,B,M,32,true,"E 31ST ST and CHESTNUT AVE
KANSAS CITY 6411
(39.069769, -94.55056)"
KC19083779,11/01/2019,5:26,11/01/2019,5:26,,,Assault (Aggravated),13A,Aggravated Assault,333,3800  BALES AVE,KANSAS CITY,,PJ3122,EPD,N,VIC,W,M,24,false,"3800  BALES AVE
KANSAS CITY
(39.056765, -94.543133)"
KC19083763,11/01/2019,2:07,11/01/2019,2:00,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,222,4900  WOODLAND AVE,KANSAS CITY,64110,PJ3955,MPD,Y,VIC,W,F,23,true,"4900  WOODLAND AVE
KANSAS CITY 64110
(39.037573, -94.563874)"
KC19084010,11/01/2019,21:17,11/01/2019,12:00,,,Assault (Aggravated),13A,Aggravated Assault,132,3800  MAIN ST,KANSAS CITY,64111,,EPD,N,VIC,B,M,27,false,"3800  MAIN ST
KANSAS CITY 64111
(39.0584, -94.585998)"
KC19083838,11/01/2019,10:26,11/01/2019,10:20,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,342,2900  CIRCLE DR,KANSAS CITY,,,EPD,Y,VIC,W,F,19,false,"2900  CIRCLE DR
KANSAS CITY
(39.073118, -94.504709)"
KC19083757,11/01/2019,1:28,11/01/2019,1:15,,,Assault (Aggravated),13A,Aggravated Assault,331,E 31ST ST and CHESTNUT AVE,KANSAS CITY,6411,PJ2489,EPD,N,VIC,B,F,,true,"E 31ST ST and CHESTNUT AVE
KANSAS CITY 6411
(39.069769, -94.55056)"
KC19083568,10/31/2019,11:18,10/31/2019,11:10,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,543,7800  E 113TH TER,KANSAS CITY,64134,,SPD,Y,VIC,B,F,31,false,"7800  E 113TH TER
KANSAS CITY 64134
(38.919899, -94.50056)"
KC19083669,10/31/2019,18:00,10/30/2019,1:11,,,Assault (Aggravated),13A,Aggravated Assault,142,3600  PARK AVE,KANSAS CITY,,,CPD,N,VIC,U,U,,true,"3600  PARK AVE
KANSAS CITY
(39.060867, -94.556776)"
KC19083461,10/31/2019,0:47,10/31/2019,0:47,10/31/2019,1:40,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,342,2200  POPLAR AVE,KANSAS CITY,64124,,EPD,Y,VIC,B,F,27,false,"2200  POPLAR AVE
KANSAS CITY 64124
(39.0852, -94.525465)"
KC19083652,10/31/2019,16:43,10/31/2019,16:30,10/31/2019,16:40,Assault (Aggravated),13A,Aggravated Assault,142,3900  BROOKLYN AVE,KANSAS CITY,64130,PJ3177,CPD,N,VIC,B,M,51,false,"3900  BROOKLYN AVE
KANSAS CITY 64130
(39.055605, -94.558234)"
KC19083704,10/31/2019,19:27,10/31/2019,19:27,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,341,2200  OAKLEY AVE,KANSAS CITY,64128,PJ1900,EPD,Y,VIC,B,M,57,false,
KC19083226,10/30/2019,9:00,10/30/2019,9:00,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,324,JACKSON AVE and E 26TH ST,KANSAS CITY,64127,PJ2129,EPD,Y,VIC,B,M,51,false,"JACKSON AVE and E 26TH ST
KANSAS CITY 64127
(41.218346, -111.953812)"
KC19083401,10/30/2019,19:26,10/30/2019,19:26,,,Assault (Aggravated),13A,Aggravated Assault,241,6800  PROSPECT AVE,KANSAS CITY,64132,PJ5263,MPD,N,VIC,B,M,37,true,"6800  PROSPECT AVE
KANSAS CITY 64132
(39.003351, -94.556635)"
KC19083436,10/30/2019,22:37,10/30/2019,22:35,,,Assault (Aggravated),13A,Aggravated Assault,113,1500  CAMPBELL ST,KANSAS CITY,64108,PJ1364,CPD,N,VIC,B,F,24,false,"1500  CAMPBELL ST
KANSAS CITY 64108
(39.095365, -94.572791)"
KC19083178,10/30/2019,1:05,10/29/2019,21:00,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,222,5000  PASEO,KANSAS CITY,64114,PJ4056,MPD,Y,VIC,B,F,32,false,"5000  PASEO
KANSAS CITY 64114
(39.036395, -94.567796)"
KC19083443,10/30/2019,22:52,10/30/2019,22:52,,,Assault (Aggravated),13A,Aggravated Assault,324,2500  NORTON AVE,KANSAS CITY,,PJ2129,EPD,N,VIC,W,M,29,true,"2500  NORTON AVE
KANSAS CITY
(39.080036, -94.535077)"
KC19083173,10/30/2019,0:44,10/30/2019,0:44,,,Assault (Aggravated),13A,Aggravated Assault,411,100  NW HARLEM RD,KANSAS CITY,64116,PC1483,NPD,N,VIC,W,M,21,false,"100  NW HARLEM RD
KANSAS CITY 64116
(39.117421, -94.587877)"
KC19082978,10/29/2019,9:44,10/28/2019,4:00,10/28/2019,4:15,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,213,7500  E 49TH TER,KANSAS CITY,,PJ4113,MPD,Y,VIC,B,F,28,true,"7500  E 49TH TER
KANSAS CITY
(39.033767, -94.497758)"
KC19083053,10/29/2019,14:05,10/26/2019,23:30,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,331,1900  PARK TOWERS RD,KANSAS CITY,,,EPD,Y,VIC,B,F,23,false,"1900  PARK TOWERS RD
KANSAS CITY
(39.087257, -94.512394)"
KC19083164,10/29/2019,22:11,10/29/2019,22:00,,,Assault (Aggravated),13A,Aggravated Assault,544,14500  E BANNISTER RD,KANSAS CITY,64128,,SPD,Y,VIC,W,M,37,false,"14500  E BANNISTER RD
KANSAS CITY 64128
(38.944762, -94.414373)"
KC19083156,10/29/2019,20:15,10/29/2019,20:15,10/29/2019,23:00,Assault (Aggravated),13A,Aggravated Assault,314,4900  INDEPENDENCE AVE,KANSAS CITY,64124,PJ0626,EPD,N,VIC,B,M,,false,"4900  INDEPENDENCE AVE
KANSAS CITY 64124
(39.105345, -94.523203)"
KC19082894,10/28/2019,22:12,10/28/2019,22:12,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 14TH ST,KANSAS CITY,64128,PJ1342,EPD,N,VIC,W,M,70,true,"6000  E 14TH ST
KANSAS CITY 64128
(39.094839, -94.512204)"
KC19082569,10/28/2019,0:09,10/28/2019,0:10,10/28/2019,2:33,Assault (Aggravated),13A,Aggravated Assault,124,2200  E 30TH ST,KANSAS CITY,64109,PJ2404,CPD,N,VIC,W,M,79,true,"2200  E 30TH ST
KANSAS CITY 64109
(39.071815, -94.557202)"
KC19082836,10/28/2019,17:49,10/28/2019,17:49,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,412,5700  N MERCIER DR,KANSAS CITY,64118,PC0659,NPD,Y,VIC,W,M,47,false,"5700  N MERCIER DR
KANSAS CITY 64118
(39.197069, -94.596698)"
KC19082569,10/28/2019,0:09,10/28/2019,0:10,10/28/2019,2:33,Assault (Aggravated),13A,Aggravated Assault,124,2200  E 30TH ST,KANSAS CITY,64109,PJ2404,CPD,N,VIC,B,F,,true,"2200  E 30TH ST
KANSAS CITY 64109
(39.071815, -94.557202)"
KC19082569,10/28/2019,0:09,10/28/2019,0:10,10/28/2019,2:33,Assault (Aggravated),13A,Aggravated Assault,124,2200  E 30TH ST,KANSAS CITY,64109,PJ2404,CPD,N,VIC,W,M,,true,"2200  E 30TH ST
KANSAS CITY 64109
(39.071815, -94.557202)"
KC19082875,10/28/2019,21:24,10/28/2019,18:00,,,Assault (Aggravated),13A,Aggravated Assault,534,5100  E RED BRIDGE RD,KANSAS CITY,64137,PJ7081,SPD,Y,VIC,W,F,29,false,
KC19082569,10/28/2019,0:09,10/28/2019,0:10,10/28/2019,2:33,Assault (Aggravated),13A,Aggravated Assault,124,2200  E 30TH ST,KANSAS CITY,64109,PJ2404,CPD,N,VIC,W,M,,true,"2200  E 30TH ST
KANSAS CITY 64109
(39.071815, -94.557202)"
KC19082836,10/28/2019,17:49,10/28/2019,17:49,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,412,5700  N MERCIER DR,KANSAS CITY,64118,PC0659,NPD,Y,VIC,W,F,48,false,"5700  N MERCIER DR
KANSAS CITY 64118
(39.197069, -94.596698)"
KC19082578,10/28/2019,0:13,10/28/2019,0:10,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,315,100  N WHITE AVE,KANSAS CITY,,PJ0308,EPD,Y,VIC,W,F,24,false,"100  N WHITE AVE
KANSAS CITY
(39.112208, -94.511753)"
KC19082569,10/28/2019,0:09,10/28/2019,0:10,10/28/2019,2:33,Assault (Aggravated),13A,Aggravated Assault,124,2200  E 30TH ST,KANSAS CITY,64109,PJ2404,CPD,N,VIC,W,F,41,true,"2200  E 30TH ST
KANSAS CITY 64109
(39.071815, -94.557202)"
KC19082569,10/28/2019,0:09,10/28/2019,0:10,10/28/2019,2:33,Assault (Aggravated),13A,Aggravated Assault,124,2200  E 30TH ST,KANSAS CITY,64109,PJ2404,CPD,N,VIC,W,F,34,true,"2200  E 30TH ST
KANSAS CITY 64109
(39.071815, -94.557202)"
KC19082569,10/28/2019,0:09,10/28/2019,0:10,10/28/2019,2:33,Assault (Aggravated),13A,Aggravated Assault,124,2200  E 30TH ST,KANSAS CITY,64109,PJ2404,CPD,N,VIC,W,F,32,true,"2200  E 30TH ST
KANSAS CITY 64109
(39.071815, -94.557202)"
KC19082569,10/28/2019,0:09,10/28/2019,0:10,10/28/2019,2:33,Assault (Aggravated),13A,Aggravated Assault,124,2200  E 30TH ST,KANSAS CITY,64109,PJ2404,CPD,N,VIC,W,F,30,true,"2200  E 30TH ST
KANSAS CITY 64109
(39.071815, -94.557202)"
KC19082894,10/28/2019,22:12,10/28/2019,22:12,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 14TH ST,KANSAS CITY,64128,PJ1342,EPD,N,VIC,U,F,,true,"6000  E 14TH ST
KANSAS CITY 64128
(39.094839, -94.512204)"
KC19082743,10/28/2019,13:14,10/28/2019,12:20,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,534,11300  COLORADO AVE,KANSAS CITY,64137,,SPD,Y,VIC,B,F,20,false,"11300  COLORADO AVE
KANSAS CITY 64137
(38.919644, -94.529954)"
KC19082569,10/28/2019,0:09,10/28/2019,0:10,10/28/2019,2:33,Assault (Aggravated),13A,Aggravated Assault,124,2200  E 30TH ST,KANSAS CITY,64109,PJ2404,CPD,N,VIC,W,F,56,true,"2200  E 30TH ST
KANSAS CITY 64109
(39.071815, -94.557202)"
KC19082569,10/28/2019,0:09,10/28/2019,0:10,10/28/2019,2:33,Assault (Aggravated),13A,Aggravated Assault,124,2200  E 30TH ST,KANSAS CITY,64109,PJ2404,CPD,N,VIC,W,M,,true,"2200  E 30TH ST
KANSAS CITY 64109
(39.071815, -94.557202)"
KC19082569,10/28/2019,0:09,10/28/2019,0:10,10/28/2019,2:33,Assault (Aggravated),13A,Aggravated Assault,124,2200  E 30TH ST,KANSAS CITY,64109,PJ2404,CPD,N,VIC,W,M,,true,"2200  E 30TH ST
KANSAS CITY 64109
(39.071815, -94.557202)"
KC19082894,10/28/2019,22:12,10/28/2019,22:12,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 14TH ST,KANSAS CITY,64128,PJ1342,EPD,N,VIC,U,M,52,true,"6000  E 14TH ST
KANSAS CITY 64128
(39.094839, -94.512204)"
